Round,Pick,Team,,Player,Pos,Age,B/T,Pre-Draft Team,Slotted Bonus,Signed Bonus,+/- Diff
15,439,KC,,Chase Isbell,P,22,R / R,"CO
                    
                    
                    Auburn (AL)","$150,000","$150,000",
15,440,DET,,Brady Cerkownyk,C,20,R / R,"JC
                    
                    
                    Connors State JC (OK)","$150,000","$397,500","-$247,500"
15,441,TEX,,Michael Trausch,P,19,L / L,"JC
                    
                    
                    Central Arizona JC","$150,000","$150,000",
15,442,COL,,Darius Perry,C,22,R / R,"CO
                    
                    
                    California-Los Angeles","$150,000","$150,000",
15,443,MIA,,Nigel Belgrave,P,21,R / R,"CO
                    
                    
                    Maryland","$150,000","$150,000",
15,444,LAA,,Caleb Ketchup,SS,21,R / R,"CO
                    
                    
                    Lipscomb (TN)","$150,000","$150,000",
15,445,ARI,,Rio Britton,P,20,S / L,"CO
                    
                    
                    North Carolina State","$150,000","$150,000",
15,446,CHC,,Ty Johnson,P,21,R / R,"CO
                    
                    
                    Ball State (IN)","$150,000","$125,000","$25,000"
15,447,MIN,,Spencer Bengard,P,21,R / R,"CO
                    
                    
                    California Baptist","$150,000","$100,000","$50,000"
15,448,BOS,,Phoenix Call,SS,18,R / R,"HS
                    
                    
                    Calabasas HS (CA)","$150,000",Unsigned,
15,449,CHW,,Carlton Perkins,P,20,R / R,"JC
                    
                    
                    Cowley County JC (KS)","$150,000","$150,000",
15,450,SF,,Dylan Carmouche,P,21,S / L,"CO
                    
                    
                    Tulane (LA)","$150,000","$150,000",
15,451,BAL,,Qrey Lott,OF,18,R / R,"HS
                    
                    
                    Lowndes HS (GA)","$150,000",Unsigned,
15,452,MIL,,Josh Adamczewski,SS,18,L / R,"HS
                    
                    
                    Lake Central HS (IN)","$150,000","$252,500","-$102,500"
15,453,TB,,Will Stevens,P,22,R / R,"CO
                    
                    
                    Tarleton State (TX)","$150,000","$150,000",
15,454,TOR,,Kelena Sauer,P,20,R / R,"CO
                    
                    
                    San Diego State (CA)","$150,000","$150,000",
15,455,STL,,Tre Richardson,SS,21,R / R,"CO
                    
                    
                    Texas Christian","$150,000","$150,000",
15,456,NYM,,Justin Lawson,P,22,R / R,"CO
                    
                    
                    North Carolina State","$150,000","$125,000","$25,000"
15,457,SEA,,Carson Jones,OF,22,L / L,"CO
                    
                    
                    Virginia Tech","$150,000","$150,000",
15,458,CLE,,Kyle Scott,P,21,R / R,"JC
                    
                    
                    Lackawanna JC (PA)","$150,000","$150,000",
15,459,ATL,,David Rodriguez,P,21,L / R,"JC
                    
                    
                    San Joaquin Delta JC (CA)","$150,000","$150,000",
15,460,LAD,,Jordan Thompson,SS,21,R / R,"CO
                    
                    
                    Louisiana State","$150,000","$197,500","-$47,500"
15,461,SD,,Zac Addkison,P,21,R / R,"CO
                    
                    
                    Marshall","$150,000","$150,000",
15,462,NYY,,Tomas Frick,C,22,R / R,"CO
                    
                    
                    North Carolina","$150,000","$150,000",
15,463,PHI,,Jared Thomas,C,22,L / R,"CO
                    
                    
                    Loyola Marymount","$150,000","$100,000","$50,000"
15,464,HOU,,Garret Guillemette,C,21,R / R,"CO
                    
                    
                    Texas","$150,000","$150,000",
16,465,WSH,,Austin Amaral,P,21,R / R,"CO
                    
                    
                    Stetson (FL)","$150,000","$150,000",
16,466,OAK,,Ryan Brown,P,22,R / R,"CO
                    
                    
                    Oregon State","$150,000","$140,000","$10,000"
16,467,PIT,,Justin Miknis,C,22,L / R,"CO
                    
                    
                    Kent State","$150,000","$75,000","$75,000"
16,468,CIN,,Bernard Moon,SS,18,R / R,"HS
                    
                    
                    Redan HS (GA)","$150,000","$150,000",
16,469,KC,,Josh Hansell,P,21,R / R,"CO
                    
                    
                    Arizona State","$150,000","$150,000",
16,470,DET,,Donye Evans,P,21,R / R,"CO
                    
                    
                    North Carolina-Charlotte","$150,000","$150,000",
16,471,TEX,,Jake Brown,P,18,L / L,"HS
                    
                    
                    Sulphur HS (LA)","$150,000",Unsigned,
16,472,COL,,Austin Emener,P,21,L / L,"CO
                    
                    
                    East Tennessee State","$150,000","$150,000",
16,473,MIA,,Kevin Vaupel,P,21,R / L,"CO
                    
                    
                    Seton Hill (PA)","$150,000","$75,000","$75,000"
16,474,LAA,,Rio Foster,OF,20,R / R,"JC
                    
                    
                    Florence-Darlington Tech JC (SC)","$150,000","$100,000","$50,000"
16,475,ARI,,Matthew Linskey,P,21,R / R,"CO
                    
                    
                    Rice (TX)","$150,000","$150,000",
16,476,CHC,,Daniel Brown,P,20,L / L,"CO
                    
                    
                    Campbell (NC)","$150,000","$150,000",
16,477,MIN,,Anthony Silvas,P,20,R / R,"JC
                    
                    
                    Riverside JC (CA)","$150,000","$100,000","$50,000"
16,478,BOS,,Isaac Stebens,P,21,L / R,"CO
                    
                    
                    Oklahoma State","$150,000","$150,000",
16,479,CHW,,Weston Eberly,C,22,R / R,"CO
                    
                    
                    Columbia (NY)","$150,000","$150,000",
16,480,SF,,Justin Wishkoski,3B,22,R / R,"CO
                    
                    
                    Sam Houston State (TX)","$150,000","$125,000","$25,000"
16,481,BAL,,Cole Urman,C,21,R / R,"CO
                    
                    
                    California State-Fullerton","$150,000","$150,000",
16,482,MIL,,Josh Timmerman,P,20,R / R,"CO
                    
                    
                    Ohio State","$150,000","$150,000",
16,483,TB,,Wooyeoul Shin,1B,21,R / R,"JC
                    
                    
                    Miami Dade JC (FL)","$150,000","$150,000",
16,484,TOR,,Jackson Hornung,C,22,R / R,"CO
                    
                    
                    Skidmore (NY)","$150,000","$150,000",
16,485,STL,,Tyler Bradt,P,22,R / R,"CO
                    
                    
                    East Carolina (NC)","$150,000","$75,000","$75,000"
16,486,NYM,,Jake Zitella,3B,18,R / R,"HS
                    
                    
                    St. Charles East HS (IL)","$150,000","$200,000","-$50,000"
16,487,SEA,,Caleb Cali,3B,22,R / R,"CO
                    
                    
                    Arkansas","$150,000","$150,000",
16,488,CLE,,Mac Heuer,P,19,R / R,"HS
                    
                    
                    Home School (GA)","$150,000",Unsigned,
16,489,ATL,,Isaac Gallegos,P,20,R / R,"CO
                    
                    
                    New Mexico","$150,000","$100,000","$50,000"
16,490,LAD,,Javen Coleman,P,21,L / L,"CO
                    
                    
                    Louisiana State","$150,000",Unsigned,
16,491,SD,,Sam Whiting,P,22,R / R,"CO
                    
                    
                    California-Santa Barbara","$150,000","$150,000",
16,492,NYY,,Andrew Landry,P,21,R / R,"CO
                    
                    
                    Southeastern Louisiana","$150,000","$150,000",
16,493,PHI,,Luke Russo,P,22,L / R,"CO
                    
                    
                    Eastern Michigan","$150,000","$100,000","$50,000"
16,494,HOU,,Will Bush,C,19,L / R,"JC
                    
                    
                    Tyler JC (TX)","$150,000","$150,000",
17,495,WSH,,Merrick Baldo,P,23,R / R,"CO
                    
                    
                    Loyola Marymount","$150,000","$100,000","$50,000"
17,496,OAK,,Colby Halter,2B,21,L / R,"CO
                    
                    
                    Florida","$150,000","$125,000","$25,000"
17,497,PIT,,Daniel Cuvet,3B,18,R / R,"HS
                    
                    
                    ESB Academy (FL)","$150,000",Unsigned,
17,498,CIN,,JeanPierre Ortiz,SS,19,R / R,"JC
                    
                    
                    Chipola JC (FL)","$150,000",Unsigned,
17,499,KC,,Connor Oliver,P,22,L / L,"CO
                    
                    
                    Miami (OH)","$150,000","$100,000","$50,000"
17,500,DET,,Bradley Stewart,P,18,L / L,"HS
                    
                    
                    Cooper City HS (FL)","$150,000",Unsigned,
17,501,TEX,,Kamdyn Perry,P,17,R / R,"HS
                    
                    
                    Bishop Gorman HS (NV)","$150,000","$160,000","-$10,000"
17,502,COL,,Aidan Longwell,1B,21,L / L,"CO
                    
                    
                    Kent State","$150,000","$130,000","$20,000"
17,503,MIA,,Mark Coley II,OF,22,R / R,"CO
                    
                    
                    Rhode Island","$150,000","$50,000","$100,000"
17,504,LAA,,Logan Britt,P,23,R / R,"CO
                    
                    
                    Abilene Christian (TX)","$150,000","$150,000",
17,505,ARI,,Carlos Rey,P,21,L / L,"CO
                    
                    
                    Nova Southeastern","$150,000","$100,000","$50,000"
17,506,CHC,,Ethan Flanagan,P,21,L / L,"CO
                    
                    
                    California-Los Angeles","$150,000","$150,000",
17,507,MIN,,Kade Bragg,P,22,R / L,"CO
                    
                    
                    Angelo State (TX)","$150,000","$100,000","$50,000"
17,508,BOS,,Dylan Schlaegel,OF,18,R / R,"HS
                    
                    
                    Legacy HS (TX)","$150,000",Unsigned,
17,509,CHW,,Mikey Kane,INF,22,R / R,"CO
                    
                    
                    Oregon State","$150,000","$150,000",
17,510,SF,,Drew Cavanaugh,C,21,L / R,"CO
                    
                    
                    Florida Southern","$150,000","$50,000","$100,000"
17,511,BAL,,Zane Barnhart,P,21,R / R,"CO
                    
                    
                    Hillsdale College","$150,000","$100,000","$50,000"
17,512,MIL,,Jacob Gholston,P,18,R / R,"HS
                    
                    
                    Flower Mound HS (TX)","$150,000",Unsigned,
17,513,TB,,Hayden Snelsire,P,22,R / R,"CO
                    
                    
                    Randolph-Macon College","$150,000","$100,000","$50,000"
17,514,TOR,,Sam Kulasingam,1B,22,S / R,"CO
                    
                    
                    Air Force (CO)","$150,000",Unsigned,
17,515,STL,,Trey Paige,3B,22,L / R,"CO
                    
                    
                    Delaware State","$150,000","$150,000",
17,516,NYM,,Bryce Jenkins,P,22,R / R,"CO
                    
                    
                    Tennessee","$150,000","$180,000","-$30,000"
17,517,SEA,,Jacob Sharp,C,21,R / R,"CO
                    
                    
                    Nevada-Las Vegas","$150,000",-,"$150,000"
17,518,CLE,,Barrett Riebock,OF,20,L / L,"JC
                    
                    
                    Paris JC (TX)","$150,000","$150,000",
17,519,ATL,,Kade Kern,OF,21,R / R,"CO
                    
                    
                    Ohio State","$150,000","$150,000",
17,520,LAD,,Luke Fox,P,21,L / L,"CO
                    
                    
                    Duke","$150,000","$197,500","-$47,500"
17,521,SD,,Eric Yost,P,20,R / R,"CO
                    
                    
                    Northeastern","$150,000","$150,000",
17,522,NYY,,Wilson Rodriguez,OF,18,L / L,"HS
                    
                    
                    Academia Presbiteriana HS (PR)","$150,000","$150,000",
17,523,PHI,,A.J. Shaver,OF,21,R / R,"JC
                    
                    
                    Florida SouthWestern State JC","$150,000","$150,000",
17,524,HOU,,Colby Langford,P,21,L / L,"JC
                    
                    
                    Murray State JC (OK)","$150,000","$150,000",
18,525,WSH,,Nate Rombach,C,22,R / R,"CO
                    
                    
                    Dallas Baptist (TX)","$150,000","$150,000",
18,526,OAK,,Derrick Tarpley Jr.,OF,17,R / R,"HS
                    
                    
                    Brownsville Area HS (PA)","$150,000",Unsigned,
18,527,PIT,,Kalae Harrison,SS,21,L / R,"CO
                    
                    
                    North Carolina State","$150,000","$150,000",
18,528,CIN,,Drew Pestka,P,19,R / R,"JC
                    
                    
                    John A. Logan JC (IL)","$150,000",Unsigned,
18,529,KC,,Stone Russell,C,19,R / R,"HS
                    
                    
                    IMG Academy (FL)","$150,000","$150,000",
18,530,DET,,Ethan Farris,3B,18,R / R,"HS
                    
                    
                    Cypress Woods HS (TX)","$150,000",Unsigned,
18,531,TEX,,Brendan Morse,P,19,R / R,"JC
                    
                    
                    Niagara County JC (NY)","$150,000","$150,000",
18,532,COL,,Yanzel Correa,P,18,S / R,"HS
                    
                    
                    International Baseball Academy (PR)","$150,000","$100,000","$50,000"
18,533,MIA,,Tristan Dietrich,P,18,R / L,"HS
                    
                    
                    Owen J. Roberts HS (PA)","$150,000",Unsigned,
18,534,LAA,,Dalton Kendrick,P,22,L / L,"CO
                    
                    
                    Memphis","$150,000","$125,000","$25,000"
18,535,ARI,,Alec Baker,P,23,R / R,"CO
                    
                    
                    Dallas Baptist (TX)","$150,000","$50,000","$100,000"
18,536,CHC,,Brian Kalmer,3B,22,R / R,"CO
                    
                    
                    Gonzaga","$150,000","$50,000","$100,000"
18,537,MIN,,Hector Garcia Jr.,P,21,R / R,"CO
                    
                    
                    Hope International University","$150,000","$50,000","$100,000"
18,538,BOS,,Zach Fogell,P,22,L / L,"CO
                    
                    
                    Connecticut","$150,000","$150,000",
18,539,CHW,,Anthony Imhoff,P,21,L / L,"JC
                    
                    
                    Pima JC (AZ)","$150,000","$150,000",
18,540,SF,,Michael Rodriguez,P,23,L / L,"CO
                    
                    
                    North Greenville University","$150,000","$50,000","$100,000"
18,541,BAL,,Tanner Witt,P,21,R / R,"CO
                    
                    
                    Texas","$150,000",Unsigned,
18,542,MIL,,Dylan Watts,P,19,R / R,"JC
                    
                    
                    Tacoma JC (WA)","$150,000",Unsigned,
18,543,TB,,Jeremy Pilon,P,17,L / L,"HS
                    
                    
                    Ecole Secondaire De Montagne (QC)","$150,000","$172,500","-$22,500"
18,544,TOR,,Chase Brunson,OF,18,R / R,"HS
                    
                    
                    San Clemente HS (CA)","$150,000",Unsigned,
18,545,STL,,Hunter Kublick,P,20,R / R,"JC
                    
                    
                    Umpqua JC (OR)","$150,000","$150,000",
18,546,NYM,,Gavyn Jones,P,18,L / L,"HS
                    
                    
                    White Oak HS (TX)","$150,000",Unsigned,
18,547,SEA,,Daniel Ouderkirk,P,23,R / R,"CO
                    
                    
                    Pennsylvania State","$150,000","$50,000","$100,000"
18,548,CLE,,Matt Jachec,P,21,R / R,"CO
                    
                    
                    Indiana State","$150,000","$50,000","$100,000"
18,549,ATL,,Cam Magee,SS,21,L / R,"CO
                    
                    
                    Washington State","$150,000","$150,000",
18,550,LAD,,Sterling Patick,P,18,L / L,"HS
                    
                    
                    South Hills HS (CA)","$150,000","$347,500","-$197,500"
18,551,SD,,Harry Gustin,P,21,S / L,"CO
                    
                    
                    Hawaii","$150,000","$150,000",
18,552,NYY,,Coby Morales,OF,21,L / R,"CO
                    
                    
                    Washington","$150,000","$150,000",
18,553,PHI,,Ethan Chenault,P,22,R / R,"CO
                    
                    
                    North Carolina-Wilmington","$150,000","$125,000","$25,000"
18,554,HOU,,Derek True,P,22,R / R,"CO
                    
                    
                    California State Poly-San Luis Obis...","$150,000","$100,000","$50,000"
19,555,WSH,,James Ellwanger,P,19,R / R,"HS
                    
                    
                    Magnolia West HS (TX)","$150,000",Unsigned,
19,556,OAK,,Derek Salata,P,23,R / R,"CO
                    
                    
                    Illinois State","$150,000",Unsigned,
19,557,PIT,,Tyler Kennedy,P,21,R / R,"JC
                    
                    
                    Florida SouthWestern State JC","$150,000","$172,500","-$22,500"
19,558,CIN,,Herick Hernandez,P,19,L / L,"JC
                    
                    
                    Miami Dade JC (FL)","$150,000",Unsigned,
19,559,KC,,Donovan LaSalle,OF,18,R / R,"HS
                    
                    
                    Barbe HS (LA)","$150,000",Unsigned,
19,560,DET,,Blake Pivaroff,P,22,L / R,"CO
                    
                    
                    Arizona State","$150,000","$150,000",
19,561,TEX,,Elijah Ickes,OF,18,R / R,"HS
                    
                    
                    Kamehameha HS (HI)","$150,000",Unsigned,
19,562,COL,,Kannon Handy,P,23,L / L,"CO
                    
                    
                    Colorado Mesa","$150,000","$100,000","$50,000"
19,563,MIA,,Johnny Olmstead,3B,23,R / R,"CO
                    
                    
                    Southern California","$150,000","$25,000","$125,000"
19,564,LAA,,Raudi Rodriguez,OF,20,R / R,"HS
                    
                    
                    Georgia Premier Academy (GA)","$150,000","$100,000","$50,000"
19,565,ARI,,Wyatt Crenshaw,2B,23,L / R,"CO
                    
                    
                    Arizona State","$150,000","$5,000","$145,000"
19,566,CHC,,Nick Dean,P,22,R / R,"CO
                    
                    
                    Maryland","$150,000","$75,000","$75,000"
19,567,MIN,,Sam Parker,1B,18,L / L,"HS
                    
                    
                    Kennesaw Mountain HS (GA)","$150,000",Unsigned,
19,568,BOS,,Stanley Tucker,OF,21,R / R,"CO
                    
                    
                    Texas A&M","$150,000","$150,000",
19,569,CHW,,Caden Connor,OF,22,L / L,"CO
                    
                    
                    California State-Fullerton","$150,000","$100,000","$50,000"
19,570,SF,,Tommy Kane,P,21,L / L,"CO
                    
                    
                    Maryland","$150,000","$75,000","$75,000"
19,571,BAL,,Kollin Ritchie,SS,18,L / R,"HS
                    
                    
                    Atoka HS (OK)","$150,000",Unsigned,
19,572,MIL,,Isaac Morton,P,18,R / R,"HS
                    
                    
                    Spring Lake Park HS (MN)","$150,000",Unsigned,
19,573,TB,,Owen Stevenson,P,20,R / R,"CO
                    
                    
                    Arizona State","$150,000","$197,500","-$47,500"
19,574,TOR,,Aaron Munson,P,21,L / R,"CO
                    
                    
                    Angelo State (TX)","$150,000","$100,000","$50,000"
19,575,STL,,Graysen Tarlow,C,22,R / R,"CO
                    
                    
                    California State-Northridge","$150,000","$125,000","$25,000"
19,576,NYM,,Christian Little,P,20,R / R,"CO
                    
                    
                    Louisiana State","$150,000",Unsigned,
19,577,SEA,,Charlie Pagliarini,3B,22,L / R,"CO
                    
                    
                    Fairfield","$150,000","$100,000","$50,000"
19,578,CLE,,Josh Harlow,P,22,R / R,"CO
                    
                    
                    Mercer (GA)","$150,000","$100,000","$50,000"
19,579,ATL,,Riley Frey,P,21,L / L,"CO
                    
                    
                    Milwaukee","$150,000","$115,000","$35,000"
19,580,LAD,,Spencer Green,P,18,R / R,"HS
                    
                    
                    Richland HS (WA)","$150,000","$150,000",
19,581,SD,,Adler Cecil,P,18,L / L,"HS
                    
                    
                    Temecula Valley HS (CA)","$150,000","$175,000","-$25,000"
19,582,NYY,,Cade Austin,P,21,R / R,"CO
                    
                    
                    South Carolina","$150,000","$150,000",
19,583,PHI,,Casey Steward,P,21,R / R,"CO
                    
                    
                    Washburn (KS)","$150,000","$150,000",
19,584,HOU,,Andrew Duncan,OF,18,R / R,"HS
                    
                    
                    A3 Academy (FL)","$150,000",Unsigned,
20,585,WSH,,Isaac Ayon,P,21,R / R,"CO
                    
                    
                    Oregon","$150,000",Unsigned,
20,586,OAK,,Diego Barrera,P,23,L / L,"CO
                    
                    
                    Loyola Marymount","$150,000","$50,000","$100,000"
20,587,PIT,,Peyton Stumbo,P,21,R / R,"CO
                    
                    
                    Nevada","$150,000","$150,000",
20,588,CIN,,Gabe Gaeckle,P,18,R / R,"HS
                    
                    
                    Aptos HS (CA)","$150,000",Unsigned,
20,589,KC,,Blake Wilson,SS,18,R / R,"HS
                    
                    
                    Santa Margarita Catholic HS (CA)","$150,000",Unsigned,
20,590,DET,,Johnathan Rogers,P,18,R / R,"HS
                    
                    
                    Tupelo HS (MS)","$150,000","$150,000",
20,591,TEX,,Laif Palmer,P,18,R / R,"HS
                    
                    
                    Golden HS (CO)","$150,000",Unsigned,
20,592,COL,,Troy Butler,P,20,R / R,"JC
                    
                    
                    Herkimer County JC (NY)","$150,000","$100,000","$50,000"
20,593,MIA,,Ryan Ignoffo,P,22,R / R,"CO
                    
                    
                    Eastern Illinois","$150,000","$75,000","$75,000"
20,594,LAA,,Mac McCroskey,SS,23,R / R,"CO
                    
                    
                    Oral Roberts (OK)","$150,000","$75,000","$75,000"
20,595,ARI,,Dominic Voegele,P,18,R / R,"HS
                    
                    
                    Columbia HS (IL)","$150,000",Unsigned,
20,596,CHC,,Drew Bowser,3B,21,R / R,"CO
                    
                    
                    Stanford (CA)","$150,000","$150,000",
20,597,MIN,,Ashton Larson,OF,18,L / L,"HS
                    
                    
                    Saint Thomas Aquinas HS (KS)","$150,000",Unsigned,
20,598,BOS,,Robert Orloski,P,18,R / R,"HS
                    
                    
                    Middleton HS (ID)","$150,000",Unsigned,
20,599,CHW,,Garrett Wright,P,21,R / R,"CO
                    
                    
                    Texas Christian","$150,000","$150,000",
20,600,SF,,Nadir Lewis,OF,22,L / L,"CO
                    
                    
                    Princeton","$150,000","$50,000","$100,000"
20,601,BAL,,Jalen Vasquez,SS,21,L / R,"CO
                    
                    
                    North Greenville University","$150,000","$30,000","$120,000"
20,602,MIL,,Justin Chambers,P,17,L / L,"HS
                    
                    
                    Basha HS (AZ)","$150,000","$547,500","-$397,500"
20,603,TB,,Max Stanley,P,18,L / R,"HS
                    
                    
                    Douglas County HS (CO)","$150,000",Unsigned,
20,604,TOR,,Kai Peterson,P,20,L / L,"JC
                    
                    
                    Sierra JC (CA)","$150,000","$150,000",
20,605,STL,,Cameron Johnson,P,18,L / L,"HS
                    
                    
                    IMG Academy (FL)","$150,000",Unsigned,
20,606,NYM,,Kellum Clark,OF,22,L / R,"CO
                    
                    
                    Mississippi State","$150,000","$150,000",
20,607,SEA,,Will Watson,P,20,R / R,"JC
                    
                    
                    San Joaquin Delta JC (CA)","$150,000",Unsigned,
20,608,CLE,,Ryan Marohn,P,18,L / L,"HS
                    
                    
                    Freedom HS (VA)","$150,000",Unsigned,
20,609,ATL,,Will King,C,19,R / R,"CO
                    
                    
                    Eastern Kentucky","$150,000","$150,000",
20,610,LAD,,D.J. Uiagalelei,P,22,R / R,"CO
                    
                    
                    Oregon State","$150,000",Unsigned,
20,611,SD,,B.Y. Choi,SS,21,L / R,"JC
                    
                    
                    New Mexico Military Institute JC","$150,000","$150,000",
20,612,NYY,,Bryce Warrecker,P,21,L / R,"CO
                    
                    
                    California State Poly-San Luis Obis...","$150,000","$150,000",
20,613,PHI,,Pierce Bennett,2B,22,R / R,"CO
                    
                    
                    Wake Forest (NC)","$150,000","$100,000","$50,000"
20,614,HOU,,Pascanel Ferreras,SS,21,R / R,"CO
                    
                    
                    Western Carolina (NC)","$150,000","$150,000",
