Round,Pick,Team,,Player,Pos,Age,B/T,Pre-Draft Team,Slotted Bonus,Signed Bonus,+/- Diff
15,459,ARI,,Zack Shannon,SS,22,/,"CO
                    
                    
                    Delta State","$125,000","$5,000","$120,000"
15,460,BOS,,Andrew Politi,P,22,/,"CO
                    
                    
                    Seton Hall (NJ)","$125,000","$25,000","$100,000"
15,461,WSH,,Evan Lee,P,21,L / L,"CO
                    
                    
                    Arkansas","$125,000","$125,000",
15,462,HOU,,Trey Dawson,SS,21,/,"CO
                    
                    
                    Kentucky","$125,000","$125,000",
15,463,CLE,,Bryan Lavastida,C,19,R / R,"JC
                    
                    
                    Hillsborough JC (FL)","$125,000","$175,000","-$50,000"
15,464,LAD,,Julian Smith,P,21,R / L,"JC
                    
                    
                    Catawba Valley JC (NC)","$125,000","$152,500","-$27,500"
16,465,DET,,Dayton Dugas,OF,21,/,"CO
                    
                    
                    Wichita State (KS)","$125,000","$125,000",
16,466,SF,,Trenton Toplikar,P,22,/,"CO
                    
                    
                    California-Riverside","$125,000","$125,000",
16,467,PHI,,Tyler McKay,P,20,/,"JC
                    
                    
                    Howard JC (TX)","$125,000","$350,000","-$225,000"
16,468,CHW,,Ty Greene,C,21,/,"CO
                    
                    
                    California-Berkeley","$125,000","$75,000","$50,000"
16,469,CIN,,Drew Mount,OF,22,/,"CO
                    
                    
                    Kansas State","$125,000","$125,000",
16,470,NYM,,L.A. Woodard,SS,21,/,"CO
                    
                    
                    Middle Tennessee State","$125,000","$125,000",
16,471,SD,,Michael Curry,C,21,/,"CO
                    
                    
                    Georgia","$125,000","$125,000",
16,472,ATL,,Ty Harpenau,P,21,/,"CO
                    
                    
                    Texas Tech","$125,000","$125,000",
16,473,OAK,,Bryce Nightengale,P,21,/,"CO
                    
                    
                    George Mason (VA)","$125,000","$50,000","$75,000"
16,474,PIT,,Colin Selby,P,20,/,"CO
                    
                    
                    Randolph-Macon","$125,000","$125,000",
16,475,BAL,,Parker McFadden,P,21,/,"CO
                    
                    
                    Washington State","$125,000","$125,000",
16,476,TOR,,Josh Hiatt,P,21,/,"CO
                    
                    
                    North Carolina","$125,000","$50,000","$75,000"
16,477,MIA,,Sam Bordner,P,21,/,"CO
                    
                    
                    Louisville (KY)","$125,000","$125,000",
16,478,SEA,,Holden Laws,P,18,/,"HS
                    
                    
                    South Granville HS (NC)","$125,000","$200,000","-$75,000"
16,479,TEX,,Jonathan Edwards,P,18,/,"HS
                    
                    
                    Eagle's Landing Christian Academy (...","$125,000",Unsigned,
16,480,TB,,Marvin Malone,OF,23,/,"CO
                    
                    
                    Southeastern (FL)","$125,000","$25,000","$100,000"
16,481,LAA,,Chase Chaney,P,18,/,"HS
                    
                    
                    Mountain View HS (GA)","$125,000","$125,000",
16,482,KC,,Kyle Hinton,P,21,/,"CO
                    
                    
                    Delaware","$125,000","$125,000",
16,483,STL,,Evan Sisk,P,21,/,"CO
                    
                    
                    Charleston (SC)","$125,000","$100,000","$25,000"
16,484,MIN,,Anthony Hoopii-Tuionetoa,P,17,/,"HS
                    
                    
                    Baldwin HS (HI)","$125,000",Unsigned,
16,485,MIL,,Alec Barger,P,20,/,"JC
                    
                    
                    Polk State JC (FL)","$125,000",Unsigned,
16,486,COL,,Boby Johnson,P,21,/,"CO
                    
                    
                    Bradley (IL)","$125,000","$75,000","$50,000"
16,487,NYY,,Derek Craft,P,22,/,"CO
                    
                    
                    Texas-San Antonio","$125,000","$125,000",
16,488,CHC,,Josh Sawyer,P,23,/,"CO
                    
                    
                    Texas","$125,000","$125,000",
16,489,ARI,,Ethan Larrison,P,22,/,"CO
                    
                    
                    Indiana State","$125,000","$5,000","$120,000"
16,490,BOS,,Christopher Machamer,P,21,/,"CO
                    
                    
                    Kentucky","$125,000","$213,000","-$88,000"
16,491,WSH,,Carson Teel,P,22,L / L,"CO
                    
                    
                    Oklahoma State","$125,000","$125,000",
16,492,HOU,,Alex Holderbach,C,21,/,"CO
                    
                    
                    Eastern Kentucky","$125,000","$100,000","$25,000"
16,493,CLE,,Ruben Cardenas,OF,20,/,Cal State Fullerton,"$125,000","$125,000",
16,494,LAD,,Trey Dillard,P,19,/,"JC
                    
                    
                    San Jacinto JC (TX)","$125,000",Unsigned,
17,495,DET,,Avery Tuck,OF,20,/,"JC
                    
                    
                    New Mexico JC","$125,000","$125,000",
17,496,SF,,Ryan Olenek,OF,21,/,"CO
                    
                    
                    Mississippi","$125,000",Unsigned,
17,497,PHI,,Keylan Killgore,P,21,L / L,"CO
                    
                    
                    Wichita State (KS)","$125,000","$175,000","-$50,000"
17,498,CHW,,Travis Moniot,SS,21,/,"CO
                    
                    
                    Arizona","$125,000","$50,000","$75,000"
17,499,CIN,,Noah Dickerson,P,18,/,"HS
                    
                    
                    TNXL Academy (FL)","$125,000",Unsigned,
17,500,NYM,,Allan Winans,P,22,/,"CO
                    
                    
                    Campbell (NC)","$125,000","$10,000","$115,000"
17,501,SD,,Hazahel Quijada,P,20,/,"CO
                    
                    
                    California-Riverside","$125,000","$125,000",
17,502,ATL,,Justin Dean,OF,21,R / R,"CO
                    
                    
                    Lenoir-Rhyne","$125,000","$125,000",
17,503,OAK,,Devin Foyle,OF,21,/,"CO
                    
                    
                    Kansas","$125,000","$75,000","$50,000"
17,504,PIT,,Brad Case,P,21,/,"CO
                    
                    
                    Rollins (FL)","$125,000","$100,000","$25,000"
17,505,BAL,,Trevor Putzig,3B,22,/,"CO
                    
                    
                    Tennessee Tech","$125,000","$2,500","$122,500"
17,506,TOR,,Austin Havekost,P,21,/,"CO
                    
                    
                    Kent State","$125,000","$100,000","$25,000"
17,507,MIA,,Alex Vesia,P,22,L / L,"CO
                    
                    
                    California State-East Bay","$125,000","$25,000","$100,000"
17,508,SEA,,Cesar Trejo,OF,21,/,"CO
                    
                    
                    North Carolina Greensboro","$125,000","$100,000","$25,000"
17,509,TEX,,Scott Kapers,C,21,/,"CO
                    
                    
                    Valparaiso (IN)","$125,000","$62,500","$62,500"
17,510,TB,,Justin Montgomery,P,21,/,"CO
                    
                    
                    California Baptist","$125,000","$100,000","$25,000"
17,511,LAA,,Luis Alvarado,P,21,/,"CO
                    
                    
                    Nebraska-Lincoln","$125,000","$50,000","$75,000"
17,512,KC,,Noah Bryant,P,19,/,"JC
                    
                    
                    Georgia Highlands JC","$125,000","$125,000",
17,513,STL,,Kyle Leahy,P,21,/,"CO
                    
                    
                    Colorado Mesa","$125,000","$75,000","$50,000"
17,514,MIN,,Erik Cha,P,21,/,"CO
                    
                    
                    California State-Fullerton","$125,000","$75,000","$50,000"
17,515,MIL,,Clayton Andrews,P,22,L / L,"CO
                    
                    
                    California State-Long Beach","$125,000","$75,000","$50,000"
17,516,COL,,Reese Berberet,3B,20,/,"JC
                    
                    
                    Long Beach City JC (CA)","$125,000","$80,000","$45,000"
17,517,NYY,,Barrett Loseke,P,21,/,"CO
                    
                    
                    Arkansas","$125,000","$125,000",
17,518,CHC,,Jake Reindl,P,21,/,"CO
                    
                    
                    Arkansas","$125,000","$100,000","$25,000"
17,519,ARI,,Justin Garcia,P,23,/,"CO
                    
                    
                    Arkansas-Little Rock","$125,000","$5,000","$120,000"
17,520,BOS,,Lane Milligan,C,23,/,"CO
                    
                    
                    Oklahoma City (OK)","$125,000","$10,000","$115,000"
17,521,WSH,,Ridge Chapman,P,21,/,"CO
                    
                    
                    South Carolina","$125,000",Unsigned,
17,522,HOU,,Brett Daniels,P,22,/,"CO
                    
                    
                    North Carolina","$125,000","$1,000","$124,000"
17,523,CLE,,Liam Jenkins,P,21,/,"CO
                    
                    
                    Louisville (KY)","$125,000","$125,000",
17,524,LAD,,Aldrich De Jongh,OF,19,/,"JC
                    
                    
                    Hillsborough JC (FL)","$125,000","$150,000","-$25,000"
18,525,DET,,Ethan DeCaster,P,23,/,"CO
                    
                    
                    Duke","$125,000","$4,000","$121,000"
18,526,SF,,Bryan Hernandez,OF,18,/,Leadership Christian Academy,"$125,000","$290,000","-$165,000"
18,527,PHI,,Matt Kroon,3B,21,/,"CO
                    
                    
                    Oklahoma State","$125,000","$150,000","-$25,000"
18,528,CHW,,Romy Gonzalez,2B,21,R / R,"CO
                    
                    
                    Miami (FL)","$125,000","$125,000",
18,529,CIN,,Alberto Gonzalez,P,18,/,"HS
                    
                    
                    Alexander HS (TX)","$125,000","$125,000",
18,530,NYM,,Chase Chambers,1B,22,/,"CO
                    
                    
                    Tennessee Tech","$125,000","$10,000","$115,000"
18,531,SD,,Dylan Smith,P,18,/,"HS
                    
                    
                    Stafford HS (TX)","$125,000",Unsigned,
18,532,ATL,,Cameron Kurz,P,22,/,"CO
                    
                    
                    California-San Diego","$125,000","$75,000","$50,000"
18,533,OAK,,Cobie Fletcher-Vance,SS,20,/,"CO
                    
                    
                    Alabama","$125,000","$50,000","$75,000"
18,534,PIT,,Michael LoPresti,P,21,/,"CO
                    
                    
                    St. John's (NY)","$125,000","$100,000","$25,000"
18,535,BAL,,Jake Zebron,P,18,/,"HS
                    
                    
                    Colonel Richardson HS (MD)","$125,000","$125,000",
18,536,TOR,,Fitz Stadler,P,21,/,"CO
                    
                    
                    Arizona State","$125,000","$100,000","$25,000"
18,537,MIA,,Zach Wolf,P,20,/,"CO
                    
                    
                    Seattle","$125,000","$120,000","$5,000"
18,538,SEA,,Noah Zavolas,P,22,/,"CO
                    
                    
                    Harvard","$125,000","$5,000","$120,000"
18,539,TEX,,Grant Wolfram,P,21,L / L,"CO
                    
                    
                    Davenport (MI)","$125,000","$85,000","$40,000"
18,540,TB,,Jake Palomaki,2B,23,/,"CO
                    
                    
                    Boston College (MA)","$125,000","$4,000","$121,000"
18,541,LAA,,Dylan King,P,21,/,"CO
                    
                    
                    Belmont (TN)","$125,000","$125,000",
18,542,KC,,R.J. Dabovich,P,19,/,"JC
                    
                    
                    Central Arizona JC","$125,000",Unsigned,
18,543,STL,,Cole Aker,P,21,/,"CO
                    
                    
                    Tampa (FL)","$125,000","$75,000","$50,000"
18,544,MIN,,Andrew Cabezas,P,21,/,"CO
                    
                    
                    Miami (FL)","$125,000","$90,000","$35,000"
18,545,MIL,,Scott Sunitsch,P,22,/,"CO
                    
                    
                    Washington State","$125,000","$5,000","$120,000"
18,546,COL,,Shelby Lackey,P,21,R / R,"CO
                    
                    
                    University of the Pacific (CA)","$125,000","$125,000",
18,547,NYY,,Alex Guerrero,C,18,/,"HS
                    
                    
                    Eagle HS (ID)","$125,000","$125,000",
18,548,CHC,,Jake Slaughter,SS,21,/,"CO
                    
                    
                    Louisiana State","$125,000",-,
18,549,ARI,,Kyler Stout,P,23,/,"CO
                    
                    
                    Oral Roberts (OK)","$125,000","$5,000","$120,000"
18,550,BOS,,Eddie Jimenez,P,22,/,"CO
                    
                    
                    Southeastern (FL)","$125,000","$5,000","$120,000"
18,551,WSH,,Jacob Rhinesmith,OF,22,/,"CO
                    
                    
                    Western Kentucky","$125,000","$125,000",
18,552,HOU,,Michael Wielansky,SS,21,R / R,"CO
                    
                    
                    College of Wooster","$125,000","$75,000","$50,000"
18,553,CLE,,Shane McCarthy,P,21,/,"CO
                    
                    
                    Seton Hall (NJ)","$125,000","$5,000","$120,000"
18,554,LAD,,Niko Hulsizer,OF,21,/,"CO
                    
                    
                    Morehead State","$125,000","$125,000",
19,555,DET,,Angel Reyes,P,20,/,"CO
                    
                    
                    Science and Arts of Oklahoma","$125,000","$70,000","$55,000"
19,556,SF,,Randy Norris,OF,20,/,"CO
                    
                    
                    Winston-Salem State (NC)","$125,000","$125,000",
19,557,PHI,,Mark Potter,P,20,/,"JC
                    
                    
                    JC of Central Florida","$125,000","$100,000","$25,000"
19,558,CHW,,Gabriel Ortiz,C,18,/,"HS
                    
                    
                    PJ Education School (PR)","$125,000","$50,000","$75,000"
19,559,CIN,,Nick Starr,P,21,R / R,"CO
                    
                    
                    Southern Arkansas","$125,000",Unsigned,
19,560,NYM,,Tommy Wilson,P,22,/,"CO
                    
                    
                    California State-Fullerton","$125,000","$90,000","$35,000"
19,561,SD,,Ian Villers,P,17,/,"HS
                    
                    
                    Northgate HS (CA)","$125,000",Unsigned,
19,562,ATL,,Zach Daniels,P,21,/,"CO
                    
                    
                    Iowa","$125,000","$125,000",
19,563,OAK,,Matt Cross,C,19,/,"JC
                    
                    
                    Niagara County JC (NY)","$125,000","$40,000","$85,000"
19,564,PIT,,Will Kobos,P,20,/,George Washington,"$125,000","$125,000",
19,565,BAL,,Andrew Jayne,OF,18,/,"HS
                    
                    
                    Sanford HS (NC)","$125,000","$125,000",
19,566,TOR,,Adrian Ramos,OF,20,/,"JC
                    
                    
                    Miami Dade JC (FL)","$125,000","$125,000",
19,567,MIA,,Justin Evans,P,21,/,"CO
                    
                    
                    Columbus State (GA)","$125,000","$75,000","$50,000"
19,568,SEA,,Dean Nevarez,C,21,/,"CO
                    
                    
                    San Diego State (CA)","$125,000","$50,000","$75,000"
19,569,TEX,,Xavier Valentin,C,17,/,"HS
                    
                    
                    Leadership Christian Academy (PR)","$125,000","$165,000","-$40,000"
19,570,TB,,Simon Rosenblum-Larson,P,21,/,"CO
                    
                    
                    Harvard","$125,000","$85,000","$40,000"
19,571,LAA,,Datren Bray,OF,19,/,"JC
                    
                    
                    Gordon State JC (GA)","$125,000","$75,000","$50,000"
19,572,KC,,Hunter Wolfe,SS,22,/,"JC
                    
                    
                    Walters State JC (TN)","$125,000",Unsigned,
19,573,STL,,Josh Shaw,2B,21,/,"CO
                    
                    
                    St. John's (NY)","$125,000","$90,000","$35,000"
19,574,MIN,,Austin Schulfer,P,22,R / R,"CO
                    
                    
                    Wisconsin-Milwaukee","$125,000","$1,000","$124,000"
19,575,MIL,,Peyton Zabel,P,18,/,"HS
                    
                    
                    Riggs HS (SD)","$125,000",Unsigned,
19,576,COL,,Zach Hall,OF,22,/,"CO
                    
                    
                    Colorado - Colorado Springs","$125,000","$2,500","$122,500"
19,577,NYY,,Alex Junior,OF,22,/,"CO
                    
                    
                    Tennessee Tech","$125,000","$100,000","$25,000"
19,578,CHC,,Layne Looney,P,21,/,"CO
                    
                    
                    Richmond","$125,000",Unsigned,
19,579,ARI,,Andy Toelken,P,23,/,"CO
                    
                    
                    Missouri","$125,000","$5,000","$120,000"
19,580,BOS,,Jonathan Ortega,2B,21,/,"CO
                    
                    
                    Texas State","$125,000","$85,000","$40,000"
19,581,WSH,,Zach Linginfelter,P,21,/,"CO
                    
                    
                    Tennessee","$125,000",Unsigned,
19,582,HOU,,Devin Conn,P,21,/,"CO
                    
                    
                    Nova Southeastern (FL)","$125,000","$125,000",
19,583,CLE,,Antoine Duplantis,OF,21,/,"CO
                    
                    
                    Louisiana State","$125,000",Unsigned,
19,584,LAD,,Sam McWilliams,OF,20,/,"JC
                    
                    
                    Meridian JC (MS)","$125,000","$125,000",
20,585,DET,,Kelvin Smith,3B,18,/,"HS
                    
                    
                    Redan HS (GA)","$125,000","$140,000","-$15,000"
20,586,SF,,Jett Manning,SS,21,/,"CO
                    
                    
                    Alabama","$125,000","$100,000","$25,000"
20,587,PHI,,Connor Litton,3B,21,/,"CO
                    
                    
                    East Carolina (NC)","$125,000","$85,000","$40,000"
20,588,CHW,,Jimmy Galusky,SS,22,/,"CO
                    
                    
                    West Virginia","$125,000","$50,000","$75,000"
20,589,CIN,,Evan Marquardt,P,22,/,"CO
                    
                    
                    Ball State (IN)","$125,000",Unsigned,
20,590,NYM,,Brooks Warren,P,20,/,"JC
                    
                    
                    East Central JC (MS)","$125,000",Unsigned,
20,591,SD,,Reiss Knehr,P,21,L / R,"CO
                    
                    
                    Fordham","$125,000","$80,000","$45,000"
20,592,ATL,,C.J. Alexander,3B,22,/,"JC
                    
                    
                    State JC of Florida","$125,000","$125,000",
20,593,OAK,,Max Schuemann,2B,21,/,"CO
                    
                    
                    Eastern Michigan","$125,000","$45,000","$80,000"
20,594,PIT,,Conner Loeprich,P,20,/,"CO
                    
                    
                    St. Mary's College (CA)","$125,000","$65,000","$60,000"
20,595,BAL,,Caleb Kilian,SP,21,/,"CO
                    
                    
                    Texas Tech","$125,000",Unsigned,
20,596,TOR,,Vinny Capra,SS,22,R / R,"CO
                    
                    
                    Richmond","$125,000","$1,000","$124,000"
20,597,MIA,,Cam Baird,P,22,/,"CO
                    
                    
                    Texas State","$125,000","$1,000","$124,000"
20,598,SEA,,J.T. Salter,P,22,/,"CO
                    
                    
                    West Alabama","$125,000","$75,000","$50,000"
20,599,TEX,,Nic Laio,P,20,/,"CO
                    
                    
                    Western Michigan","$125,000","$125,000",
20,600,TB,,Stephen Yancey,P,22,/,"CO
                    
                    
                    Texas Wesleyan","$125,000","$3,000","$122,000"
20,601,LAA,,Kyle Tyler,P,21,R / R,"CO
                    
                    
                    Oklahoma","$125,000","$75,000","$50,000"
20,602,KC,,Josh Hendrickson,P,20,/,"JC
                    
                    
                    Barton JC (KS)","$125,000",Unsigned,
20,603,STL,,Parker Kelly,P,21,/,"CO
                    
                    
                    Oregon","$125,000","$75,000","$50,000"
20,604,MIN,,Seth Pinkerton,P,21,/,"CO
                    
                    
                    Hartford","$125,000","$50,000","$75,000"
20,605,MIL,,Joey Matulovich,P,21,/,"CO
                    
                    
                    California-Berkeley","$125,000","$110,000","$15,000"
20,606,COL,,Luke Morgan,OF,22,/,"CO
                    
                    
                    Charleston (SC)","$125,000","$5,000","$120,000"
20,607,NYY,,Marcus Evey,P,20,/,"CO
                    
                    
                    Tennessee Tech","$125,000","$100,000","$25,000"
20,608,CHC,,Chris Allen,P,20,/,"JC
                    
                    
                    Marin JC (CA)","$125,000","$150,000","-$25,000"
20,609,ARI,,Erin Baldwin,P,22,/,"CO
                    
                    
                    Samford (AL)","$125,000","$5,000","$120,000"
20,610,BOS,,Kason Howell,OF,19,/,"HS
                    
                    
                    Liberty Christian HS (TX)","$125,000",Unsigned,
20,611,WSH,,Onix Vega,C,19,R / R,"JC
                    
                    
                    Broward JC (FL)","$125,000","$125,000",
20,612,HOU,,Austin Dennis,OF,21,/,"CO
                    
                    
                    Middle Tennessee State","$125,000","$70,000","$55,000"
20,613,CLE,,Jake Miednik,P,22,/,"CO
                    
                    
                    Florida Atlantic","$125,000","$5,000","$120,000"
20,614,LAD,,Caleb Sampen,P,21,/,"CO
                    
                    
                    Wright State (OH)","$125,000","$125,000",
21,615,DET,,John Valente,3B,23,/,"CO
                    
                    
                    St. John's (NY)","$125,000","$2,500","$122,500"
21,616,SF,,Angel Guzman,C,18,/,"HS
                    
                    
                    Carlos Beltran Baseball Academy (PR...","$125,000","$62,500","$62,500"
21,617,PHI,,Jake Smith,P,18,/,"HS
                    
                    
                    Chapel Hill HS (NC)","$125,000",Unsigned,
21,618,CHW,,Nick Johnson,P,22,/,"CO
                    
                    
                    Rhode Island","$125,000","$10,000","$115,000"
21,619,CIN,,Hunter Oliver,CF,20,/,"JC
                    
                    
                    Cleveland State JC (TN)","$125,000","$80,000","$45,000"
21,620,NYM,,Zach Hammer,P,18,R / R,"HS
                    
                    
                    Alexander Central HS (NC)","$125,000","$285,000","-$160,000"
21,621,SD,,Mason Fox,P,21,R / R,"CO
                    
                    
                    Gardner-Webb (NC)","$125,000","$75,000","$50,000"
21,622,ATL,,Tanner Lawson,P,21,/,"CO
                    
                    
                    St. Edward's (TX)","$125,000","$125,000",
21,623,OAK,,Daniel Martinez,P,19,/,"JC
                    
                    
                    Riverside JC (CA)","$125,000","$40,000","$85,000"
21,624,PIT,,Will Gardner,P,22,/,"CO
                    
                    
                    Carson-Newman (TN)","$125,000","$2,000","$123,000"
21,625,BAL,,Nick Meservey,P,22,/,"CO
                    
                    
                    Seattle","$125,000","$125,000",
21,626,TOR,,Kobby Lopez,P,18,/,"HS
                    
                    
                    Imperial HS (CA)","$125,000",Unsigned,
21,627,MIA,,Connor Grant,OF,21,/,"CO
                    
                    
                    North Greenville","$125,000","$75,000","$50,000"
21,628,SEA,,Grant Anderson,P,21,/,"CO
                    
                    
                    McNeese State","$125,000","$50,000","$75,000"
21,629,TEX,,Cody Hawthorne,P,20,/,"JC
                    
                    
                    Parkland JC (IL)","$125,000",Unsigned,
21,630,TB,,Kerry Wright,P,17,/,"HS
                    
                    
                    Montverde Academy (FL)","$125,000",Unsigned,
21,631,LAA,,Christian Reyes,P,23,/,HS,"$125,000","$50,000","$75,000"
21,632,KC,,Nate Eaton,C,21,R / R,"CO
                    
                    
                    Virginia Military Institute","$125,000","$85,000","$40,000"
21,633,STL,,Michael Perri,SS,22,/,"CO
                    
                    
                    San Francisco","$125,000","$3,000","$122,000"
21,634,MIN,,Gabe Snyder,1B,23,/,"CO
                    
                    
                    Wright State (OH)","$125,000","$1,000","$124,000"
21,635,MIL,,Steven Hajjar,P,17,/,"HS
                    
                    
                    Central Catholic HS (MA)","$125,000",Unsigned,
21,636,COL,,Hunter Stovall,2B,21,/,"CO
                    
                    
                    Mississippi State","$125,000","$125,000",
21,637,NYY,,Mitchell Robinson,3B,22,/,"CO
                    
                    
                    British Columbia (B.C.)","$125,000","$10,000","$115,000"
21,638,CHC,,Carlos Vega,P,22,/,"CO
                    
                    
                    Southeast Missouri State","$125,000","$5,000","$120,000"
21,639,ARI,,Jacob Stevens,P,22,/,Boston College,"$125,000","$75,000","$50,000"
21,640,BOS,,Brandon Howlett,3B,18,/,"HS
                    
                    
                    Jenkins HS (FL)","$125,000","$185,000","-$60,000"
21,641,WSH,,Ryan Tapani,P,24,R / R,Creighton,"$125,000","$10,000","$115,000"
21,642,HOU,,Dalton Roach,P,22,R / R,"CO
                    
                    
                    Minnesota State-Mankato","$125,000","$125,000",
21,643,CLE,,Eric Rodriguez,C,19,/,"JC
                    
                    
                    Wallace State JC (AL)","$125,000","$125,000",
21,644,LAD,,Tre Todd,C,21,/,Liberty,"$125,000","$125,000",
22,645,DET,,Maddux Conger,P,22,/,"CO
                    
                    
                    Vanderbilt (TN)","$125,000","$125,000",
22,646,SF,,Clay Helvey,P,21,R / R,"CO
                    
                    
                    Tampa (FL)","$125,000","$50,000","$75,000"
22,647,PHI,,Luke Miller,3B,22,/,"CO
                    
                    
                    Indiana","$125,000","$100,000","$25,000"
22,648,CHW,,Ryan Fitzpatrick,1B,23,/,"CO
                    
                    
                    California-Irvine","$125,000","$5,000","$120,000"
22,649,CIN,,Peter Serruto,C,18,/,"HS
                    
                    
                    Millburn HS (NJ)","$125,000",Unsigned,
22,650,NYM,,Jaylen Palmer,SS,17,/,"HS
                    
                    
                    Holy Cross HS (NY)","$125,000","$200,000","-$75,000"
22,651,SD,,Payton Smith,OF,18,/,"HS
                    
                    
                    Thurmond HS (SC)","$125,000","$125,000",
22,652,ATL,,Ray Soderman,C,21,/,"CO
                    
                    
                    Oregon","$125,000","$125,000",
22,653,OAK,,Aiden McIntyre,P,22,R / R,"CO
                    
                    
                    Holy Names","$125,000","$1,500","$123,500"
22,654,PIT,,Jason Brandow,OF,18,/,"HS
                    
                    
                    Vintage HS (CA)","$125,000",Unsigned,
22,655,BAL,,Garrett Martin,3B,18,/,"HS
                    
                    
                    Standley Lake HS (CO)","$125,000",Unsigned,
22,656,TOR,,Gage Burland,P,23,/,"CO
                    
                    
                    Lewis-Clark State (ID)","$125,000","$1,000","$124,000"
22,657,MIA,,Milton Smith,OF,20,/,"JC
                    
                    
                    Meridian JC (MS)","$125,000","$90,000","$35,000"
22,658,SEA,,Nicholas Rodriguez,SS,22,/,"CO
                    
                    
                    Nevada-Las Vegas","$125,000","$5,000","$120,000"
22,659,TEX,,Frainyer Chavez,SS,19,/,"JC
                    
                    
                    Midland JC (TX)","$125,000","$125,000",
22,660,TB,,Jack Labosky,P,22,/,"CO
                    
                    
                    Duke","$125,000","$1,000","$124,000"
22,661,LAA,,Hunter Milam,P,18,/,"HS
                    
                    
                    Russell County HS (AL)","$125,000",Unsigned,
22,662,KC,,Bryce Hensley,P,22,/,"CO
                    
                    
                    North Carolina Greensboro","$125,000","$1,000","$124,000"
22,663,STL,,Kevin Vargas,SS,18,/,International Baseball Academy,"$125,000","$100,000","$25,000"
22,664,MIN,,Jacob Blank,P,22,/,"CO
                    
                    
                    Augustana (SD)","$125,000","$1,000","$124,000"
22,665,MIL,,Joey Baran,P,21,/,"JC
                    
                    
                    Lackawanna JC (PA)","$125,000",Unsigned,
22,666,COL,,Jacob Barnwell,C,20,/,"CO
                    
                    
                    Ohio State","$125,000","$80,000","$45,000"
22,667,NYY,,Keegan Curtis,P,22,R / R,"CO
                    
                    
                    Louisiana-Monroe","$125,000","$10,000","$115,000"
22,668,CHC,,Jamie Galazin,OF,22,/,"CO
                    
                    
                    St. John's (NY)","$125,000","$3,000","$122,000"
22,669,ARI,,Blake Workman,P,20,R / R,"CO
                    
                    
                    California State-Fullerton","$125,000","$100,000","$25,000"
22,670,BOS,,Yusniel Padron-Artilles,P,20,/,"JC
                    
                    
                    Miami Dade JC (FL)","$125,000","$75,000","$50,000"
22,671,WSH,,Cole Daily,SS,21,/,"CO
                    
                    
                    Notre Dame","$125,000","$100,000","$25,000"
22,672,HOU,,Marty Costes,OF,22,R / R,"CO
                    
                    
                    Maryland","$125,000","$75,000","$50,000"
22,673,CLE,,Eli Lingos,P,22,/,"CO
                    
                    
                    Arizona State","$125,000","$5,000","$120,000"
22,674,LAD,,Meaux Landry,1B,20,/,"JC
                    
                    
                    Pearl River JC (MS)","$125,000","$125,000",
23,675,DET,,Jordan Verdon,3B,-7,/,"CO
                    
                    
                    San Diego State (CA)","$125,000","$125,000",
23,676,SF,,Ben Strahm,P,21,/,"CO
                    
                    
                    Northeastern State","$125,000","$1,500","$123,500"
23,677,PHI,,Logan O'Hoppe,C,18,R / R,"HS
                    
                    
                    St. John The Baptist HS (NY)","$125,000","$215,000","-$90,000"
23,678,CHW,,Lane Ramsey,P,22,/,"CO
                    
                    
                    Oklahoma","$125,000","$50,000","$75,000"
23,679,CIN,,A.J. Curtis,1B,22,/,"JC
                    
                    
                    Ohlone JC (CA)","$125,000",Unsigned,
23,680,NYM,,Saul Gonzalez,P,18,R / R,Montverde Academy,"$125,000","$175,000","-$50,000"
23,681,SD,,Nelson Alvarez,P,20,/,"JC
                    
                    
                    Miami Dade JC (FL)","$125,000",Unsigned,
23,682,ATL,,William Woods,P,19,R / R,"JC
                    
                    
                    Dyersburg State JC (TN)","$125,000","$125,000",
23,683,OAK,,Jonah Bride,3B,22,R / R,"CO
                    
                    
                    South Carolina","$125,000","$1,500","$123,500"
23,684,PIT,,Tyler Miller,3B,18,/,"HS
                    
                    
                    Spanish Fort HS (AL)","$125,000",Unsigned,
23,685,BAL,,Bradley Brehmer,P,18,/,"HS
                    
                    
                    Decatur Central HS (IN)","$125,000",Unsigned,
23,686,TOR,,Troy Squires,C,23,/,"CO
                    
                    
                    Kentucky","$125,000","$1,000","$124,000"
23,687,MIA,,Giovanni Lopez,P,21,/,"CO
                    
                    
                    Missouri","$125,000","$75,000","$50,000"
23,688,SEA,,Ryan Ramiz,OF,22,/,"CO
                    
                    
                    Seton Hall (NJ)","$125,000","$5,000","$120,000"
23,689,TEX,,Wyatt Sparks,P,18,/,"HS
                    
                    
                    Aurora HS (MS)","$125,000","$125,000",
23,690,TB,,Daiveyon Whittle,P,18,/,"JC
                    
                    
                    Fresno JC (CA)","$125,000","$100,000","$25,000"
23,691,LAA,,William Rivera,OF,18,/,Puerto Rico Baseball Academy,"$125,000","$125,000",
23,692,KC,,Josh Dye,P,21,/,"CO
                    
                    
                    Florida Gulf Coast","$125,000","$60,000","$65,000"
23,693,STL,,Michael Baird,P,23,/,"CO
                    
                    
                    Southern Illinois","$125,000","$3,000","$122,000"
23,694,MIN,,Albee Weiss,OF,22,/,"CO
                    
                    
                    California State-Northridge","$125,000","$1,000","$124,000"
