Round,Pick,Team,,Player,Pos,Age,B/T,Pre-Draft Team,Slotted Bonus,Signed Bonus,+/- Diff
15,458,TB,,Brett Wisely,2B,20,/,"JC
                    
                    
                    Gulf Coast State JC (FL)","$125,000","$125,000",
15,459,COL,,Alex Haynes,P,22,/,"JC
                    
                    
                    Walters State JC (TN)","$125,000","$125,000",
15,460,CLE,,Trey Benton,P,21,/,"CO
                    
                    
                    East Carolina (NC)","$125,000","$100,000","$25,000"
15,461,LAD,,Joe Vranesh,OF,21,/,"CO
                    
                    
                    St. Mary's College (CA)","$125,000","$125,000",
15,462,CHC,,Zach Bryant,P,21,/,"CO
                    
                    
                    Jacksonville (FL)","$125,000","$125,000",
15,463,MIL,,Cam Devanney,SS,22,/,"CO
                    
                    
                    Elon (NC)","$125,000","$10,000","$115,000"
15,464,OAK,,Josh Watson,OF,22,/,"CO
                    
                    
                    Texas Christian","$125,000","$10,000","$115,000"
15,465,NYY,,Edgar Barclay,P,21,/,"CO
                    
                    
                    California State-Bakersfield","$125,000","$125,000",
15,466,HOU,,Cole McDonald,P,22,/,"CO
                    
                    
                    Iowa","$125,000","$1,000","$124,000"
15,467,BOS,,Aaron Roberts,P,18,/,"HS
                    
                    
                    Desert Oasis HS (NV)","$125,000",Unsigned,
16,468,BAL,,Shelton Perkins,P,22,R / R,"CO
                    
                    
                    James Madison (VA)","$125,000","$100,000","$25,000"
16,469,KC,,Erick Figueroa,P,18,/,"HS
                    
                    
                    Juan Jose Maunez HS (PR)","$125,000",Unsigned,
16,470,CHW,,DJ Gladney,3B,18,/,"HS
                    
                    
                    Illiana Christian HS (IL)","$125,000","$225,000","-$100,000"
16,471,MIA,,Andrew Nardi,RP,20,L / L,"CO
                    
                    
                    Arizona","$125,000","$125,000",
16,472,DET,,Kona Quiggle,OF,21,/,"CO
                    
                    
                    Grand Canyon (AZ)","$125,000","$125,000",
16,473,SD,,Robert Briley,P,19,/,"JC
                    
                    
                    Seminole State JC (OK)","$125,000","$125,000",
16,474,CIN,,Jason Parker,SP,-1,/,"CO
                    
                    
                    North Carolina State","$125,000","$125,000",
16,475,TEX,,Triston Polley,P,22,/,"CO
                    
                    
                    Indiana State","$125,000","$5,000","$120,000"
16,476,SF,,Brandon Martorano,C,21,R / R,"CO
                    
                    
                    North Carolina","$125,000","$125,000",
16,477,TOR,,Jackxarel Lebron,P,18,/,"HS
                    
                    
                    International Baseball Academy (PR)","$125,000","$125,000",
16,478,NYM,,Nic Gaddis,3B,22,/,"CO
                    
                    
                    Jacksonville State (AL)","$125,000","$5,000","$120,000"
16,479,MIN,,Ryan Shreve,RP,21,/,"CO
                    
                    
                    University of the Pacific (CA)","$125,000","$50,000","$75,000"
16,480,PHI,,Chris Cornelius,SS,21,/,"CO
                    
                    
                    Missouri","$125,000","$120,000","$5,000"
16,481,LAA,,Dakota Donovan,P,21,/,"JC
                    
                    
                    Central Arizona JC","$125,000","$125,000",
16,482,ARI,,Brock Jones,P,18,L / L,"HS
                    
                    
                    W. F. West HS (WA)","$125,000","$550,000","-$425,000"
16,483,WSH,,Junior Martina,SS,21,/,"JC
                    
                    
                    Western Oklahoma State JC","$125,000","$100,000","$25,000"
16,484,PIT,,Eli Wilson,C,21,/,"CO
                    
                    
                    Minnesota","$125,000","$125,000",
16,485,STL,,Thomas Hart,P,18,/,"HS
                    
                    
                    Wakeland HS (TX)","$125,000","$200,000","-$75,000"
16,486,SEA,,Logan Rinehart,P,21,/,"CO
                    
                    
                    California Baptist","$125,000","$100,000","$25,000"
16,487,ATL,,Joey Estes,P,17,/,"HS
                    
                    
                    Paraclete HS (CA)","$125,000","$500,000","-$375,000"
16,488,TB,,Joe Gobillot,P,21,/,"CO
                    
                    
                    Vanderbilt (TN)","$125,000","$222,500","-$97,500"
16,489,COL,,Trysten Barlow,P,22,/,"CO
                    
                    
                    Mississippi State","$125,000","$125,000",
16,490,CLE,,Jordan Jones,P,21,/,"CO
                    
                    
                    Washington","$125,000","$100,000","$25,000"
16,491,LAD,,Andrew Baker,P,19,/,"JC
                    
                    
                    Chipola JC (FL)","$125,000",Unsigned,
16,492,CHC,,Johzan Oquendo,P,18,/,"HS
                    
                    
                    Leadership Christian Academy (PR)","$125,000","$125,000",
16,493,MIL,,Mike Wilson,OF,21,/,"CO
                    
                    
                    Stony Brook (NY)","$125,000","$100,000","$25,000"
16,494,OAK,,Brady Basso,P,21,/,"CO
                    
                    
                    Oklahoma State","$125,000","$75,000","$50,000"
16,495,NYY,,Shaine McNeely,P,21,/,"CO
                    
                    
                    Hope International (CA)","$125,000","$125,000",
16,496,HOU,,Dexter Jordan,2B,19,/,"JC
                    
                    
                    Pearl River JC (MS)","$125,000","$90,000","$35,000"
16,497,BOS,,Oraj Anu,OF,20,/,"JC
                    
                    
                    Wallace State JC (AL)","$125,000",Unsigned,
17,498,BAL,,Morgan McSweeney,P,21,/,"CO
                    
                    
                    Wake Forest (NC)","$125,000","$125,000",
17,499,KC,,A.J. Franklin,P,22,/,"CO
                    
                    
                    Vanderbilt (TN)","$125,000","$125,000",
17,500,CHW,,Jeremiah Burke,P,21,/,"CO
                    
                    
                    Georgetown (DC)","$125,000","$125,000",
17,501,MIA,,Troy Johnston,OF,22,/,"CO
                    
                    
                    Gonzaga (WA)","$125,000","$125,000",
17,502,DET,,A.J. Block,P,21,L / L,"CO
                    
                    
                    Washington State","$125,000",Unsigned,
17,503,SD,,Jared Alvarez-Lopez,C,18,/,"HS
                    
                    
                    Cypress Ranch HS (TX)","$125,000","$160,000","-$35,000"
17,504,CIN,,Patrick Raby,SP,22,/,"CO
                    
                    
                    Vanderbilt (TN)","$125,000","$10,000","$115,000"
17,505,TEX,,Connor Housley,P,17,L / R,"HS
                    
                    
                    Sandy Creek HS (GA)","$125,000",Unsigned,
17,506,SF,,Connor Cannon,1B,21,R / R,"CO
                    
                    
                    California-Riverside","$125,000","$100,000","$25,000"
17,507,TOR,,Jared DiCesare,P,21,/,"CO
                    
                    
                    George Mason (VA)","$125,000","$50,000","$75,000"
17,508,NYM,,Dan Goggin,P,22,/,"CO
                    
                    
                    James Madison (VA)","$125,000","$10,000","$115,000"
17,509,MIN,,Antoine Jean,P,17,R / L,"HS
                    
                    
                    Edouard Montpetit HS (QC)","$125,000",Unsigned,
17,510,PHI,,Hunter Milam,P,19,/,"JC
                    
                    
                    Gulf Coast State JC (FL)","$125,000","$127,000","-$2,000"
17,511,LAA,,Brandon M. White,OF,21,/,"CO
                    
                    
                    West Virginia","$125,000","$125,000",
17,512,ARI,,Nick Grande,SS,21,/,"CO
                    
                    
                    Stony Brook (NY)","$125,000","$75,000","$50,000"
17,513,WSH,,Amos Willingham,P,20,/,"CO
                    
                    
                    Georgia Tech","$125,000","$125,000",
17,514,PIT,,Ryan Harbin,P,17,/,"HS
                    
                    
                    Bartow HS (FL)","$125,000","$397,500","-$272,500"
17,515,STL,,Michael YaSenka,P,21,/,"CO
                    
                    
                    Eastern Illinois","$125,000","$75,000","$50,000"
17,516,SEA,,Dutch Landis,P,18,/,"HS
                    
                    
                    Liberty HS (NV)","$125,000","$284,000","-$159,000"
17,517,ATL,,Alec Barger,P,21,/,"CO
                    
                    
                    North Carolina State","$125,000","$125,000",
17,518,TB,,Trevor Brigden,P,23,/,"CO
                    
                    
                    Okanahan (BC)","$125,000","$5,000","$120,000"
17,519,COL,,Zak Baayoun,P,21,/,"CO
                    
                    
                    California State-Long Beach","$125,000","$100,000","$25,000"
17,520,CLE,,Julian Escobedo,OF,21,/,"CO
                    
                    
                    San Diego State (CA)","$125,000","$125,000",
17,521,LAD,,Brandon Wulff,OF,22,/,"CO
                    
                    
                    Stanford (CA)","$125,000","$75,000","$50,000"
17,522,CHC,,Tanner Dalton,P,22,/,"CO
                    
                    
                    California State-Sacramento","$125,000","$5,000","$120,000"
17,523,MIL,,Kelvin Bender,P,19,/,"HS
                    
                    
                    Junipero Serra HS (CA)","$125,000","$125,000",
17,524,OAK,,Vince Coletti,P,22,/,"CO
                    
                    
                    Florida Atlantic","$125,000","$1,500","$123,500"
17,525,NYY,,Pat DeMarco,CF,21,/,"CO
                    
                    
                    Vanderbilt (TN)","$125,000","$297,000","-$172,000"
17,526,HOU,,Danny Cody,P,22,/,"CO
                    
                    
                    Baldwin-Wallace (OH)","$125,000","$1,000","$124,000"
17,527,BOS,,Alex Erro,SS,21,/,"CO
                    
                    
                    Northwestern (IL)","$125,000","$125,000",
18,528,BAL,,Malachi Emond,P,22,/,"CO
                    
                    
                    New Mexico","$125,000","$1,000","$124,000"
18,529,KC,,Burle Dixon,OF,20,/,"JC
                    
                    
                    Cosumnes River JC (CA)","$125,000","$125,000",
18,530,CHW,,Sammy Peralta,P,21,/,"CO
                    
                    
                    Tampa (FL)","$125,000","$85,000","$40,000"
18,531,MIA,,Dustin Skelton,C,21,/,"CO
                    
                    
                    Mississippi State","$125,000","$125,000",
18,532,DET,,Jared Mang,OF,22,/,"CO
                    
                    
                    New Mexico","$125,000","$4,000","$121,000"
18,533,SD,,Andrew Dean,P,23,/,"CO
                    
                    
                    Illinois-Springfield","$125,000","$5,000","$120,000"
18,534,CIN,,Jason Ruffcorn,P,20,/,"CO
                    
                    
                    Oklahoma","$125,000",Unsigned,
18,535,TEX,,Marc Church,P,18,/,"HS
                    
                    
                    North Atlanta HS (GA)","$125,000","$300,000","-$175,000"
18,536,SF,,Cole Waites,P,21,R / R,"CO
                    
                    
                    West Alabama","$125,000","$100,000","$25,000"
18,537,TOR,,Brandon Eisert,P,21,/,"CO
                    
                    
                    Oregon State","$125,000","$125,000",
18,538,NYM,,Tanner Murphy,OF,21,/,"CO
                    
                    
                    North Florida","$125,000","$100,000","$25,000"
18,539,MIN,,Edouard Julien,2B,20,/,"CO
                    
                    
                    Auburn (AL)","$125,000","$493,000","-$368,000"
18,540,PHI,,Nick Lackney,P,22,/,"CO
                    
                    
                    Minnesota","$125,000","$5,000","$120,000"
18,541,LAA,,Ryan Smith,SP,21,/,"CO
                    
                    
                    Princeton (NJ)","$125,000","$3,000","$122,000"
18,542,ARI,,Ricky Martinez,SS,21,R / R,"CO
                    
                    
                    Tennessee","$125,000","$100,000","$25,000"
18,543,WSH,,Mason Doolittle,C,21,/,"JC
                    
                    
                    Palm Beach State JC (FL)","$125,000","$125,000",
18,544,PIT,,Will Simpson,1B,17,R / R,"HS
                    
                    
                    Skyline HS (WA)","$125,000",Unsigned,
18,545,STL,,Aaron Antonini,C,20,/,"CO
                    
                    
                    Middle Tennessee State","$125,000","$75,000","$50,000"
18,546,SEA,,Tyler Driver,P,18,/,"HS
                    
                    
                    Crossroads FLEX HS (NC)","$125,000","$125,000",
18,547,ATL,,Mahki Backstrom,1B,17,L / L,"HS
                    
                    
                    Junipero Serra HS (CA)","$125,000","$397,500","-$272,500"
18,548,TB,,Joe La Sorsa,P,21,L / L,"CO
                    
                    
                    St. John's (NY)","$125,000","$95,000","$30,000"
18,549,COL,,Trevor Boone,OF,21,/,"CO
                    
                    
                    Oklahoma State","$125,000","$125,000",
18,550,CLE,,Matt Waldron,P,22,/,"CO
                    
                    
                    Nebraska-Lincoln","$125,000","$5,000","$120,000"
18,551,LAD,,Jeff Belge,P,21,/,"CO
                    
                    
                    St. John's (NY)","$125,000","$125,000",
18,552,CHC,,Alex Moore,P,22,/,"CO
                    
                    
                    Lander (SC)","$125,000","$1,000","$124,000"
18,553,MIL,,Ashton McGee,2B,20,/,"CO
                    
                    
                    North Carolina","$125,000","$125,000",
18,554,OAK,,Jorge Romero,OF,19,/,"HS
                    
                    
                    Colegio Angel David HS (PR)","$125,000","$100,000","$25,000"
18,555,NYY,,Evan Voliva,P,23,/,"CO
                    
                    
                    East Carolina (NC)","$125,000","$10,000","$115,000"
18,556,HOU,,Justin Campbell,SP,18,/,"HS
                    
                    
                    Simi Valley HS (CA)","$125,000",Unsigned,
18,557,BOS,,Jacob Herbert,C,19,/,"HS
                    
                    
                    George Jenkins HS (FL)","$125,000","$125,000",
19,558,BAL,,Jensen Elliott,P,22,/,"CO
                    
                    
                    Oklahoma State","$125,000","$125,000",
19,559,KC,,Austin Manning,P,21,/,"CO
                    
                    
                    Southern California","$125,000","$60,000","$65,000"
19,560,CHW,,Joshua Rivera,SS,20,/,"JC
                    
                    
                    Chipola JC (FL)","$125,000","$125,000",
19,561,MIA,,Nate Rombach,C,18,R / R,"HS
                    
                    
                    Legacy HS (TX)","$125,000",Unsigned,
19,562,DET,,Kerry Carpenter,LF,21,/,"CO
                    
                    
                    Virginia Tech","$125,000","$125,000",
19,563,SD,,Chris Givin,SS,22,/,"CO
                    
                    
                    Xavier (OH)","$125,000","$5,000","$120,000"
19,564,CIN,,Tyler Garbee,P,22,/,"CO
                    
                    
                    Mercyhurst (PA)","$125,000","$10,000","$115,000"
19,565,TEX,,Blaine Crim,1B,22,/,"CO
                    
                    
                    Mississippi College","$125,000","$5,000","$120,000"
19,566,SF,,Kanoa Pagan,P,20,/,"JC
                    
                    
                    Mission JC (CA)","$125,000","$100,000","$25,000"
19,567,TOR,,Gustavo Sosa,C,18,/,"HS
                    
                    
                    Tottenville HS (NY)","$125,000",Unsigned,
19,568,NYM,,Hunter Parsons,P,22,/,"CO
                    
                    
                    Maryland","$125,000","$25,000","$100,000"
19,569,MIN,,Niall Windeler,P,20,/,"CO
                    
                    
                    British Columbia (B.C.)","$125,000","$30,000","$95,000"
19,570,PHI,,Spencer Van Scoyoc,P,21,/,"CO
                    
                    
                    Central Oklahoma","$125,000","$75,000","$50,000"
19,571,LAA,,Garrett Lawson,P,21,/,"CO
                    
                    
                    Delaware State","$125,000","$125,000",
19,572,ARI,,Noah Soles,OF,18,/,"HS
                    
                    
                    Ledford HS (NC)","$125,000",Unsigned,
19,573,WSH,,Tyler Yankosky,P,21,/,"CO
                    
                    
                    Millersville (PA)","$125,000","$125,000",
19,574,PIT,,Cory Wood,2B,22,/,"CO
                    
                    
                    Coastal Carolina (SC)","$125,000","$125,000",
19,575,STL,,Zarion Sharpe,P,20,/,"CO
                    
                    
                    North Carolina-Wilmington","$125,000",Unsigned,
19,576,SEA,,Travis Kuhn,P,21,/,"CO
                    
                    
                    San Diego (CA)","$125,000","$85,000","$40,000"
19,577,ATL,,Kadon Morton,CF,18,/,"HS
                    
                    
                    Seguin HS (TX)","$125,000","$447,500","-$322,500"
19,578,TB,,Christian Johnson,OF,18,/,"HS
                    
                    
                    Clinton HS (MS)","$125,000","$125,000",
19,579,COL,,Turner Brown,SS,21,/,"CO
                    
                    
                    East Carolina (NC)","$125,000","$3,000","$122,000"
19,580,CLE,,Kevin Kelly,P,21,R / R,"CO
                    
                    
                    James Madison (VA)","$125,000","$100,000","$25,000"
19,581,LAD,,Braidyn Fink,P,21,/,"CO
                    
                    
                    Oklahoma","$125,000","$222,500","-$97,500"
19,582,CHC,,Adam Laskey,P,21,R / L,"CO
                    
                    
                    Duke (NC)","$125,000","$125,000",
19,583,MIL,,Bryce Milligan,P,20,/,"CO
                    
                    
                    Oklahoma City (OK)","$125,000","$30,000","$95,000"
19,584,OAK,,Jared McDonald,C,22,/,"CO
                    
                    
                    Western Oregon","$125,000","$1,500","$123,500"
19,585,NYY,,Chad Bell,3B,22,/,"CO
                    
                    
                    Louisiana-Monroe","$125,000","$10,000","$115,000"
19,586,HOU,,Tyler Krabbe,C,22,/,"CO
                    
                    
                    Montevallo (AL)","$125,000","$1,000","$124,000"
19,587,BOS,,Joe Davis,1B,22,/,"CO
                    
                    
                    Houston (TX)","$125,000","$5,000","$120,000"
20,588,BAL,,Clayton McGinness,P,22,/,"CO
                    
                    
                    Wichita State (KS)","$125,000","$1,000","$124,000"
20,589,KC,,Cody Davenport,P,23,/,"CO
                    
                    
                    Central Arkansas","$125,000","$5,000","$120,000"
20,590,CHW,,Cameron Simmons,OF,22,/,"CO
                    
                    
                    Virginia","$125,000","$85,000","$40,000"
20,591,MIA,,Thomas Rowan,C,23,/,"CO
                    
                    
                    California-Santa Barbara","$125,000","$2,500","$122,500"
20,592,DET,,Andrew Navigato,SS,21,/,"CO
                    
                    
                    Oklahoma State","$125,000","$125,000",
20,593,SD,,Deacon Medders,P,22,/,"CO
                    
                    
                    Alabama","$125,000","$80,000","$45,000"
20,594,CIN,,Joe Joe Rodriguez,P,19,/,"JC
                    
                    
                    Rowan JC of South Jersey-Cumberland...","$125,000",Unsigned,
20,595,TEX,,Ken Turner,P,18,/,"HS
                    
                    
                    Ledyard HS (CT)","$125,000",Unsigned,
20,596,SF,,Najee Gaskins,CF,21,/,"CO
                    
                    
                    St. Cloud State (MN)","$125,000","$75,000","$50,000"
20,597,TOR,,Jimmy Robbins,P,21,/,"CO
                    
                    
                    Rollins","$125,000","$125,000",
20,598,NYM,,Matt O'Neill,C,21,/,"CO
                    
                    
                    Pennsylvania","$125,000","$15,000","$110,000"
20,599,MIN,,Owen Griffith,P,21,/,"CO
                    
                    
                    Clemson (SC)","$125,000","$70,000","$55,000"
20,600,PHI,,Keaton Greenwalt,CF,21,/,"CO
                    
                    
                    Lubbock Christian","$125,000","$75,000","$50,000"
20,601,LAA,,Jared Southard,P,18,/,"HS
                    
                    
                    Rouse HS (TX)","$125,000",Unsigned,
20,602,ARI,,Jared Liebelt,P,22,/,"CO
                    
                    
                    Mississippi State","$125,000","$5,000","$120,000"
20,603,WSH,,Jack Dunn,SS,22,/,"CO
                    
                    
                    Northwestern","$125,000","$10,000","$115,000"
20,604,PIT,,Jake Snider,CF,21,/,"CO
                    
                    
                    Louisville","$125,000","$125,000",
20,605,STL,,Adrian Mardueno,P,21,/,"CO
                    
                    
                    San Diego State (CA)","$125,000","$75,000","$50,000"
20,606,SEA,,Cade Marlowe,LF,22,/,"CO
                    
                    
                    West Georgia","$125,000","$5,000","$120,000"
20,607,ATL,,Peyton Williams,P,21,/,"CO
                    
                    
                    Catawba College (NC)","$125,000","$125,000",
20,608,TB,,Cam Shepherd,SS,21,/,"CO
                    
                    
                    Georgia","$125,000",Unsigned,
20,609,COL,,Yorvis Torrealba,OF,22,/,"CO
                    
                    
                    Tampa (FL)","$125,000","$100,000","$25,000"
20,610,CLE,,Nic Enright,RP,22,/,"CO
                    
                    
                    Virginia Tech","$125,000","$75,000","$50,000"
20,611,LAD,,Zack Plunkett,P,23,/,"CO
                    
                    
                    Arkansas","$125,000","$25,000","$100,000"
20,612,CHC,,Darius Hill,OF,21,/,"CO
                    
                    
                    West Virginia","$125,000","$5,000","$120,000"
20,613,MIL,,Myles Austin,SS,18,/,"HS
                    
                    
                    Westlake HS (GA)","$125,000",Unsigned,
20,614,OAK,,Jack Weisenburger,P,21,/,"CO
                    
                    
                    Michigan","$125,000","$50,000","$75,000"
20,615,NYY,,Jack Leiter,SP,19,/,"HS
                    
                    
                    Delbarton HS (NJ)","$125,000",Unsigned,
20,616,HOU,,Alex Palmer,P,21,/,"CO
                    
                    
                    Stephen F. Austin State (TX)","$125,000","$80,000","$45,000"
20,617,BOS,,Reed Harrington,P,20,/,"JC
                    
                    
                    Spokane Falls JC (WA)","$125,000","$125,000",
21,618,BAL,,Toby Welk,3B,22,/,"CO
                    
                    
                    Pennsylvania State-Berks","$125,000","$1,000","$124,000"
21,619,KC,,Matt Stil,P,19,/,"JC
                    
                    
                    Rowan JC of South Jersey-Gloucester...","$125,000","$125,000",
21,620,CHW,,Chase Solesky,P,21,/,"CO
                    
                    
                    Tulane (LA)","$125,000","$125,000",
21,621,MIA,,Jhonny Felix,P,20,/,"JC
                    
                    
                    Western Oklahoma State JC","$125,000",Unsigned,
21,622,DET,,Scott McKeon,SS,21,/,Coastal Carolina,"$125,000",Unsigned,
21,623,SD,,Jack Stronach,3B,21,/,"CO
                    
                    
                    California-Los Angeles","$125,000","$100,000","$25,000"
21,624,CIN,,Ashton Creal,OF,20,/,"JC
                    
                    
                    John A. Logan JC (IL)","$125,000","$125,000",
21,625,TEX,,Jake Hamilton,P,20,/,"JC
                    
                    
                    Rose State JC (OK)","$125,000",Unsigned,
21,626,SF,,Bryce Fehmel,P,22,/,"CO
                    
                    
                    Oregon State","$125,000","$2,000","$123,000"
21,627,TOR,,Parker Caracci,P,22,/,"CO
                    
                    
                    Mississippi","$125,000","$100,000","$25,000"
21,628,NYM,,Branden Fryman,SS,21,/,"CO
                    
                    
                    Samford (AL)","$125,000","$90,000","$35,000"
21,629,MIN,,Bradley Hanner,P,20,/,"JC
                    
                    
                    Patrick Henry JC (VA)","$125,000","$10,000","$115,000"
21,630,PHI,,Hilton Dyar,P,17,/,"HS
                    
                    
                    Clinton HS (MS)","$125,000","$127,000","-$2,000"
21,631,LAA,,Andrew Blake,P,21,/,"CO
                    
                    
                    North Carolina State","$125,000","$125,000",
21,632,ARI,,Dustin Lacaze,P,22,/,"CO
                    
                    
                    Texas A&M-Corpus Christi","$125,000","$25,000","$100,000"
21,633,WSH,,Kevin Strohschein,OF,21,/,"CO
                    
                    
                    Tennessee Tech","$125,000","$10,000","$115,000"
21,634,PIT,,Alex Roth,P,21,/,"CO
                    
                    
                    Western Oregon","$125,000","$100,000","$25,000"
21,635,STL,,Jack Owen,P,-6,/,"CO
                    
                    
                    Auburn (AL)","$125,000",Unsigned,
21,636,SEA,,Reeves Martin,P,22,/,"CO
                    
                    
                    New Orleans (LA)","$125,000","$50,000","$75,000"
21,637,ATL,,Javier Valdés,C,20,/,"CO
                    
                    
                    Florida International","$125,000","$100,000","$25,000"
21,638,TB,,Andrew Peters,P,20,/,"JC
                    
                    
                    John A. Logan JC (IL)","$125,000",Unsigned,
21,639,COL,,Stephen Jones,P,21,/,"CO
                    
                    
                    Samford (AL)","$125,000","$3,000","$122,000"
21,640,CLE,,Mike Amditis,C,21,/,"CO
                    
                    
                    Miami","$125,000","$110,000","$15,000"
21,641,LAD,,Trey Lafleur,OF,18,/,"HS
                    
                    
                    J.M. Tate HS (FL)","$125,000",Unsigned,
21,642,CHC,,Nelson Maldonado,OF,22,R / R,"CO
                    
                    
                    Florida","$125,000","$5,000","$120,000"
21,643,MIL,,Eddy Tavarez,P,24,/,"CO
                    
                    
                    Peru State (NE)","$125,000","$5,000","$120,000"
21,644,OAK,,Shane Selman,OF,22,/,"CO
                    
                    
                    McNeese State","$125,000","$1,000","$124,000"
21,645,NYY,,Zach Kohn,P,21,/,"CO
                    
                    
                    Central Michigan","$125,000","$125,000",
21,646,HOU,,Davis Vainer,P,22,/,"CO
                    
                    
                    Alabama","$125,000",Unsigned,
21,647,BOS,,Dylan Spacke,P,21,/,"CO
                    
                    
                    California State-Long Beach","$125,000","$75,000","$50,000"
22,648,BAL,,Jake Lyons,P,20,/,"CO
                    
                    
                    Oklahoma State","$125,000","$125,000",
22,649,KC,,Jake Means,3B,23,/,"CO
                    
                    
                    Indiana State","$125,000","$5,000","$120,000"
22,650,CHW,,Logan Glass,CF,18,/,"HS
                    
                    
                    Mustang HS (OK)","$125,000","$170,000","-$45,000"
22,651,MIA,,Codie Paiva,P,22,/,"CO
                    
                    
                    Loyola Marymount","$125,000","$2,500","$122,500"
22,652,DET,,Cole Zabowski,1B,21,/,"CO
                    
                    
                    Mississippi","$125,000","$125,000",
22,653,SD,,Josh Rivera,3B,18,R / R,"HS
                    
                    
                    IMG Academy (FL)","$125,000",Unsigned,
22,654,CIN,,Cameron Warren,1B,24,/,"CO
                    
                    
                    Texas Tech","$125,000","$5,000","$120,000"
22,655,TEX,,Cameron Wagoner,P,18,/,"HS
                    
                    
                    Tecumseh HS (MI)","$125,000",Unsigned,
22,656,SF,,Javeyan Williams,CF,22,/,"CO
                    
                    
                    Southern University and A&M College...","$125,000","$2,000","$123,000"
22,657,TOR,,Nick Fraze,P,21,/,"CO
                    
                    
                    Texas State","$125,000","$80,000","$45,000"
22,658,NYM,,Jace Beck,P,19,/,"HS
                    
                    
                    Blanchard HS (OK)","$125,000","$125,000",
22,659,MIN,,Rogelio Reyes,P,21,/,"CO
                    
                    
                    California-Berkeley","$125,000","$50,000","$75,000"
22,660,PHI,,Tucker Maxwell,OF,22,/,"CO
                    
                    
                    Georgia","$125,000","$75,000","$50,000"
22,661,LAA,,Morgan McCullough,SS,21,L / R,"CO
                    
                    
                    Alabama","$125,000","$125,000",
22,662,ARI,,Jonathan Stroman,P,20,/,"JC
                    
                    
                    Central Arizona JC","$125,000","$75,000","$50,000"
22,663,WSH,,Allan Berrios,C,21,/,"JC
                    
                    
                    Western Oklahoma State JC","$125,000","$50,000","$75,000"
22,664,PIT,,Andres Alvarez,SS,22,/,"CO
                    
                    
                    Washington State","$125,000","$2,000","$123,000"
22,665,STL,,Zade Richardson,C,19,/,"JC
                    
                    
                    Wabash Valley JC (IL)","$125,000","$200,000","-$75,000"
22,666,SEA,,Trent Tingelstad,RF,21,/,"CO
                    
                    
                    Louisiana-Monroe","$125,000","$90,000","$35,000"
22,667,ATL,,Alex Segal,P,21,/,"CO
                    
                    
                    Wichita State (KS)","$125,000","$125,000",
22,668,TB,,Ben Peoples,P,18,/,"HS
                    
                    
                    Giles County HS (TN)","$125,000","$350,000","-$225,000"
22,669,COL,,Fineas Del Bonta-Smith,P,22,R / R,"CO
                    
                    
                    San Jose State","$125,000","$3,000","$122,000"
22,670,CLE,,Austin Pinorini,C,22,/,"CO
                    
                    
                    Gonzaga","$125,000","$5,000","$120,000"
22,671,LAD,,Jimmy Titus,SS,21,/,"CO
                    
                    
                    Bryant (RI)","$125,000","$125,000",
22,672,CHC,,Elian Almanzar,P,19,/,"JC
                    
                    
                    Florence-Darlington Tech JC (SC)","$125,000","$75,000","$50,000"
22,673,MIL,,Terence Doston,OF,18,/,"HS
                    
                    
                    Hillsborough HS (FL)","$125,000","$125,000",
22,674,OAK,,Jack Cushing,P,22,/,"CO
                    
                    
                    Georgetown (DC)","$125,000","$1,000","$124,000"
22,675,NYY,,Gerrit van Zijll,P,22,/,"JC
                    
                    
                    Alvin JC (TX)","$125,000","$125,000",
22,676,HOU,,Shea Barry,P,21,/,"CO
                    
                    
                    California-Santa Barbara","$125,000","$750,000","-$625,000"
22,677,BOS,,Dominic D'Alessandro,1B,22,/,"CO
                    
                    
                    George Washington (DC)","$125,000","$10,000","$115,000"
23,678,BAL,,Shayne Fontana,OF,22,/,"CO
                    
                    
                    Lynn","$125,000","$1,000","$124,000"
23,679,KC,,Elliott Anderson,P,21,/,"CO
                    
                    
                    Auburn (AL)","$125,000","$100,000","$25,000"
23,680,CHW,,Pauly Milto,P,22,/,"CO
                    
                    
                    Indiana","$125,000","$2,500","$122,500"
23,681,MIA,,Nic Ready,3B,22,/,"CO
                    
                    
                    Air Force (CO)","$125,000","$2,500","$122,500"
23,682,DET,,Griffin Dey,1B,23,/,"CO
                    
                    
                    Yale (CT)","$125,000","$1,500","$123,500"
23,683,SD,,Maurice Hampton,CF,17,/,"HS
                    
                    
                    Memphis University HS (TN)","$125,000",Unsigned,
23,684,CIN,,JC Keys,P,22,/,"CO
                    
                    
                    Southern Mississippi","$125,000","$5,000","$120,000"
23,685,TEX,,Ross Carver,P,19,R / R,"JC
                    
                    
                    Crowder JC (MO)","$125,000",Unsigned,
23,686,SF,,Taylor Rashi,P,23,/,"CO
                    
                    
                    California-Irvine","$125,000","$2,000","$123,000"
23,687,TOR,,Anders Tolhurst,P,19,/,"JC
                    
                    
                    Grossmont JC (CA)","$125,000","$125,000",
23,688,NYM,,Nick MacDonald,P,21,/,"CO
                    
                    
                    Florida International","$125,000","$100,000","$25,000"
23,689,MIN,,Matthew Swain,P,21,/,"CO
                    
                    
                    Georgia Gwinnett","$125,000","$1,000","$124,000"
23,690,PHI,,Herbert Iser,C,21,/,"CO
                    
                    
                    Dallas Baptist","$125,000","$50,000","$75,000"
