Round,Pick,Team,,Player,Pos,Age,B/T,Pre-Draft Team,Slotted Bonus,Signed Bonus,+/- Diff
15,455,DET,,Teddy Hoffman,OF,20,/,"CO
                    
                    
                    Texas State","$125,000","$100,000","$25,000"
15,456,SF,,Orlando Garcia,SS,21,/,"CO
                    
                    
                    Texas Tech","$125,000","$125,000",
15,457,NYM,,Dylan Snypes,SS,21,/,"CO
                    
                    
                    Oral Roberts (OK)","$125,000","$125,000",
15,458,BAL,,J.C. Escarra,1B,22,/,"CO
                    
                    
                    Florida International","$125,000","$125,000",
15,459,TOR,,Ryan Noda,1B,21,/,"CO
                    
                    
                    Cincinnati (OH)","$125,000","$125,000",
15,460,LAD,,Marcus Chiu,2B,20,R / R,"JC
                    
                    
                    Marin JC (CA)","$125,000","$125,000",
15,461,BOS,,Marcus Ragan,OF,20,/,"JC
                    
                    
                    East Mississippi JC","$125,000",Unsigned,
15,462,CLE,,Kyle Nelson,RP,21,L / L,"CO
                    
                    
                    California-Santa Barbara","$125,000","$125,000",
15,463,WSH,,Bryce Montes de Oca,RP,21,/,"CO
                    
                    
                    Missouri","$125,000",Unsigned,
15,464,TEX,,Ricky Vanasco,P,18,R / R,"HS
                    
                    
                    Williston HS (FL)","$125,000","$200,000","-$75,000"
15,465,CHC,,Jared Young,1B,22,/,"CO
                    
                    
                    Old Dominion (VA)","$125,000","$100,000","$25,000"
16,466,MIN,,Cade Smith,P,18,/,"HS
                    
                    
                    Mennonite Educational Institute SS ...","$125,000",Unsigned,
16,467,CIN,,Ryan Nutof,P,21,/,"CO
                    
                    
                    Michigan","$125,000","$125,000",
16,468,SD,,Joey Cantillo,SP,17,/,"HS
                    
                    
                    Kailua HS (HI)","$125,000","$302,500","-$177,500"
16,469,TB,,Caleb Bolden,P,18,/,"HS
                    
                    
                    Pleasant Grove HS (TX)","$125,000",Unsigned,
16,470,ATL,,Gary Schwartz,OF,21,/,"CO
                    
                    
                    Grand Canyon (AZ)","$125,000","$125,000",
16,471,OAK,,Payton Squier,OF,21,/,"CO
                    
                    
                    Nevada-Las Vegas","$125,000","$70,000","$55,000"
16,472,ARI,,Jeff Bain,P,21,R / R,"CO
                    
                    
                    California State Poly-Pomona","$125,000","$100,000","$25,000"
16,473,PHI,,Kyle Dohy,P,20,L / L,"JC
                    
                    
                    Citrus JC (CA)","$125,000","$125,000",
16,474,MIL,,Justin Bullock,P,18,/,"HS
                    
                    
                    South Granville HS (NC)","$125,000","$295,000","-$170,000"
16,475,LAA,,Spencer Griffin,OF,20,/,"JC
                    
                    
                    Wharton County JC (TX)","$125,000","$125,000",
16,476,COL,,Alan Trejo,SS,21,R / R,"CO
                    
                    
                    San Diego State (CA)","$125,000","$100,000","$25,000"
16,477,CHW,,Logan Taylor,OF,23,/,"CO
                    
                    
                    Louisville (KY)","$125,000","$5,000","$120,000"
16,478,PIT,,Hunter Stratton,RP,20,R / R,"JC
                    
                    
                    Walters State JC (TN)","$125,000","$125,000",
16,479,MIA,,Gavin Fritz,P,21,/,"CO
                    
                    
                    Dallas Baptist (TX)","$125,000","$100,000","$25,000"
16,480,KC,,Christopher Hudgins,C,21,/,"CO
                    
                    
                    California State-Fullerton","$125,000","$125,000",
16,481,HOU,,Adrian Tovalin,3B,21,/,"CO
                    
                    
                    Azusa Pacific (CA)","$125,000","$125,000",
16,482,NYY,,Ricky Surum,SS,22,/,"CO
                    
                    
                    Mount Olive (NC)","$125,000","$10,000","$115,000"
16,483,SEA,,Orlando Razo,P,22,/,"CO
                    
                    
                    California-Davis","$125,000","$50,000","$75,000"
16,484,STL,,Jake Walsh,RP,21,R / R,"CO
                    
                    
                    Florida Southern","$125,000","$80,000","$45,000"
16,485,DET,,Carson Lance,P,22,/,"CO
                    
                    
                    Lamar (TX)","$125,000","$125,000",
16,486,SF,,John Russell,P,21,/,"CO
                    
                    
                    Connecticut","$125,000","$125,000",
16,487,NYM,,Raphael Gladu,OF,22,/,"CO
                    
                    
                    Louisiana Tech","$125,000","$10,000","$115,000"
16,488,BAL,,Logan Allen,P,18,/,"HS
                    
                    
                    University HS (FL)","$125,000",Unsigned,
16,489,TOR,,Ty Tice,P,21,L / R,"CO
                    
                    
                    Central Arkansas","$125,000","$90,000","$35,000"
16,490,LAD,,Evy Ruibal,P,21,/,"CO
                    
                    
                    Notre Dame (IN)","$125,000","$125,000",
16,491,BOS,,Kutter Crawford,P,21,R / R,"CO
                    
                    
                    Florida Gulf Coast","$125,000","$125,000",
16,492,CLE,,Nick Gallagher,RP,21,/,"CO
                    
                    
                    Iowa","$125,000","$125,000",
16,493,WSH,,Jake Scudder,1B,22,/,"CO
                    
                    
                    Kansas State","$125,000","$2,500","$122,500"
16,494,TEX,,Xavier Moore,P,18,/,"HS
                    
                    
                    Marion L. Steele HS (OH)","$125,000","$125,000",
16,495,CHC,,Brandon Hughes,RP,21,S / L,"CO
                    
                    
                    Michigan State","$125,000","$125,000",
17,496,MIN,,Andy Cosgrove,C,20,/,"CO
                    
                    
                    North Carolina State","$125,000","$85,000","$40,000"
17,497,CIN,,Junior Harding,P,20,/,"JC
                    
                    
                    Chipola JC (FL)","$125,000","$105,000","$20,000"
17,498,SD,,Jason Pineda,1B,17,/,"HS
                    
                    
                    James Monroe HS (NY)","$125,000","$125,000",
17,499,TB,,Chris Muller,P,21,/,"CO
                    
                    
                    Texas-San Antonio","$125,000","$50,000","$75,000"
17,500,ATL,,Cutter Dyals,OF,18,/,"CO
                    
                    
                    North Carolina A&T","$125,000","$100,000","$25,000"
17,501,OAK,,Josh Falk,P,22,/,"CO
                    
                    
                    Pittsburgh (PA)","$125,000","$1,500","$123,500"
17,502,ARI,,Trent Autry,P,19,/,"JC
                    
                    
                    Florence-Darlington Tech JC (SC)","$125,000","$100,000","$25,000"
17,503,PHI,,Austin Listi,1B,23,/,"CO
                    
                    
                    Dallas Baptist (TX)","$125,000","$5,000","$120,000"
17,504,MIL,,LG Castillo,OF,18,/,"HS
                    
                    
                    Lancaster HS (NY)","$125,000",-,"$125,000"
17,505,LAA,,Caleb Scires,OF,18,/,"JC
                    
                    
                    Navarro JC (TX)","$125,000","$125,000",
17,506,COL,,Jeff Bohling,3B,23,/,"CO
                    
                    
                    Gonzaga (WA)","$125,000","$2,000","$123,000"
17,507,CHW,,Blake Battenfield,P,22,/,"CO
                    
                    
                    Oklahoma State","$125,000","$50,000","$75,000"
17,508,PIT,,Mason Martin,1B,18,L / R,"HS
                    
                    
                    Southridge HS (WA)","$125,000","$350,000","-$225,000"
17,509,MIA,,Dylan Cyphert,P,20,/,"JC
                    
                    
                    Gulf Coast State JC (FL)","$125,000","$125,000",
17,510,KC,,Julio Gonzalez,SS,22,/,"CO
                    
                    
                    Florida Gulf Coast","$125,000","$125,000",
17,511,HOU,,Matt Ruppenthal,P,21,/,"CO
                    
                    
                    Vanderbilt (TN)","$125,000","$125,000",
17,512,NYY,,Chris Hess,2B,22,/,"CO
                    
                    
                    Rhode Island","$125,000","$75,000","$50,000"
17,513,SEA,,Jamal Wade,P,21,/,"CO
                    
                    
                    Maryland","$125,000","$90,000","$35,000"
17,514,STL,,Will Latcham,P,21,/,"CO
                    
                    
                    Coastal Carolina (SC)","$125,000","$50,000","$75,000"
17,515,DET,,Billy Lescher,RP,21,/,"CO
                    
                    
                    Pennsylvania","$125,000","$100,000","$25,000"
17,516,SF,,Brac Warren,P,21,/,"CO
                    
                    
                    Oregon","$125,000","$50,000","$75,000"
17,517,NYM,,A.J. Labas,P,18,/,"HS
                    
                    
                    Trinity Christian Academy (FL)","$125,000",Unsigned,
17,518,BAL,,Greg Jones,SS,19,/,"HS
                    
                    
                    Cary HS (NC)","$125,000",Unsigned,
17,519,TOR,,Kobie Russell,C,17,/,"HS
                    
                    
                    Waipahu HS (HI)","$125,000",Unsigned,
17,520,LAD,,Nathan Witt,P,21,/,"CO
                    
                    
                    Michigan State","$125,000","$147,500","-$22,500"
17,521,BOS,,Frankie Rios,SS,22,/,"CO
                    
                    
                    Southern California","$125,000","$100,000","$25,000"
17,522,CLE,,Pedro Alfonseca,OF,19,/,"JC
                    
                    
                    Black Hawk JC (IL)","$125,000","$100,000","$25,000"
17,523,WSH,,Jared Johnson,P,21,/,"JC
                    
                    
                    Palm Beach State JC (FL)","$125,000","$100,000","$25,000"
17,524,TEX,,Tyler Ratliff,3B,21,/,"CO
                    
                    
                    Marshall (WV)","$125,000","$50,000","$75,000"
17,525,CHC,,Peyton Remy,P,20,/,"JC
                    
                    
                    Central Arizona JC","$125,000","$125,000",
18,526,MIN,,Colton Burns,OF,21,/,"CO
                    
                    
                    California-Santa Barbara","$125,000","$125,000",
18,527,CIN,,John Ghyzel,P,21,/,"CO
                    
                    
                    Rochester (NY)","$125,000","$83,000","$42,000"
18,528,SD,,Cam Sanders,P,20,/,"JC
                    
                    
                    Northwest Florida State JC","$125,000",Unsigned,
18,529,TB,,Michael Smith,OF,20,/,"JC
                    
                    
                    San Jacinto JC (TX)","$125,000","$197,500","-$72,500"
18,530,ATL,,Zack Soria,C,23,/,"CO
                    
                    
                    Florida International","$125,000","$10,000","$115,000"
18,531,OAK,,Mickey McDonald,CF,22,/,"CO
                    
                    
                    Illinois-Chicago","$125,000","$35,000","$90,000"
18,532,ARI,,Kevin Watson,OF,18,/,"HS
                    
                    
                    Beaverton HS (OR)","$125,000","$400,000","-$275,000"
18,533,PHI,,Damon Jones,SP,22,L / L,"CO
                    
                    
                    Washington State","$125,000","$90,000","$35,000"
18,534,MIL,,Ledgend Smith,P,18,/,"HS
                    
                    
                    Binger-Oney HS (OK)","$125,000",Unsigned,
18,535,LAA,,Tyler Stevens,RP,21,/,"CO
                    
                    
                    New Mexico","$125,000","$75,000","$50,000"
18,536,COL,,Garrett Schilling,P,21,/,"CO
                    
                    
                    Xavier (OH)","$125,000","$125,000",
18,537,CHW,,Hunter Kiel,P,21,/,"CO
                    
                    
                    Louisiana State","$125,000","$30,000","$95,000"
18,538,PIT,,Shea Murray,P,23,/,"CO
                    
                    
                    Ohio State","$125,000","$12,500","$112,500"
18,539,MIA,,Bryce Howe,P,21,/,"CO
                    
                    
                    Oral Roberts (OK)","$125,000","$70,000","$55,000"
18,540,KC,,Marlin Willis,P,19,/,"HS
                    
                    
                    McEachern HS (GA)","$125,000","$247,500","-$122,500"
18,541,HOU,,Tim Hardy,P,21,/,"CO
                    
                    
                    Tusculum (TN)","$125,000","$75,000","$50,000"
18,542,NYY,,Garrett Whitlock,RP,21,R / R,"CO
                    
                    
                    Alabama-Birmingham","$125,000","$247,500","-$122,500"
18,543,SEA,,Myles Christian,OF,19,/,"HS
                    
                    
                    Olive Branch HS (MS)","$125,000",Unsigned,
18,544,STL,,Shane McCarthy,P,20,/,"CO
                    
                    
                    Seton Hall (NJ)","$125,000",Unsigned,
18,545,DET,,Dylan Rosa,RF,21,/,"CO
                    
                    
                    Kent State (OH)","$125,000","$75,000","$50,000"
18,546,SF,,Chris Corbett,C,23,/,"CO
                    
                    
                    Rollins (FL)","$125,000","$2,500","$122,500"
18,547,NYM,,Carl Stajduhar,3B,21,/,"CO
                    
                    
                    New Mexico","$125,000","$125,000",
18,548,BAL,,Jacob Brown,OF,18,/,"HS
                    
                    
                    Northeast Guilford HS (NC)","$125,000","$125,000",
18,549,TOR,,Jordan Barrett,P,22,/,"CO
                    
                    
                    Elon (NC)","$125,000","$1,000","$124,000"
18,550,LAD,,Max Gamboa,P,21,/,"CO
                    
                    
                    Pepperdine (CA)","$125,000","$125,000",
18,551,BOS,,Dominic LoBrutto,P,21,/,"CO
                    
                    
                    Florida International","$125,000","$100,000","$25,000"
18,552,CLE,,Dillon Persinger,2B,21,/,"CO
                    
                    
                    California State-Fullerton","$125,000","$125,000",
18,553,WSH,,Nick Choruby,OF,22,/,"CO
                    
                    
                    Texas A&M","$125,000","$2,500","$122,500"
18,554,TEX,,Chris Morris,P,21,/,"CO
                    
                    
                    Seton Hall (NJ)","$125,000","$75,000","$50,000"
18,555,CHC,,Casey Ryan,P,23,/,"CO
                    
                    
                    Hawaii-Manoa","$125,000","$3,000","$122,000"
19,556,MIN,,Jordan Gore,SS,22,/,"CO
                    
                    
                    Coastal Carolina (SC)","$125,000","$50,000","$75,000"
19,557,CIN,,Seth Lonsway,P,18,/,"HS
                    
                    
                    Celina HS (OH)","$125,000",Unsigned,
19,558,SD,,Nick Feight,1B,21,/,"CO
                    
                    
                    North Carolina-Wilmington","$125,000","$100,000","$25,000"
19,559,TB,,Tyler Day,P,23,/,"CO
                    
                    
                    Colorado Mesa","$125,000","$3,000","$122,000"
19,560,ATL,,Tanner Allison,P,22,/,"CO
                    
                    
                    Western Michigan","$125,000","$100,000","$25,000"
19,561,OAK,,Michael Danielak,P,23,/,"CO
                    
                    
                    Dartmouth (NH)","$125,000","$1,500","$123,500"
19,562,ARI,,Ernie De La Trinidad,OF,21,/,"CO
                    
                    
                    Nevada-Las Vegas","$125,000","$100,000","$25,000"
19,563,PHI,,Addison Russ,RP,22,/,"CO
                    
                    
                    Houston Christian (TX)","$125,000","$5,000","$120,000"
19,564,MIL,,Noah Campbell,SS,18,/,"HS
                    
                    
                    Cardinal Gibbons HS (NC)","$125,000",Unsigned,
19,565,LAA,,Isaac Mattson,P,22,R / R,"CO
                    
                    
                    Pittsburgh (PA)","$125,000","$100,000","$25,000"
19,566,COL,,Joey Bartosic,OF,22,/,"CO
                    
                    
                    George Washington (DC)","$125,000","$2,000","$123,000"
19,567,CHW,,Anthony Herron,P,21,/,"CO
                    
                    
                    Missouri State","$125,000","$125,000",
19,568,PIT,,Jake Webb,P,18,/,"HS
                    
                    
                    Pittsburg HS (KS)","$125,000","$125,000",
19,569,MIA,,Micah Brown,SS,21,/,"CO
                    
                    
                    Lewis-Clark State (ID)","$125,000","$80,000","$45,000"
19,570,MIL,,Korry Howell,SS,18,R / R,"JC
                    
                    
                    Kirkwood JC (IA)","$125,000",Unsigned,
19,571,HOU,,Roman Garcia,1B,21,/,"CO
                    
                    
                    San Diego (CA)","$125,000","$1,000","$124,000"
19,572,NYY,,Ron Marinaccio,RP,22,R / R,"CO
                    
                    
                    Delaware","$125,000","$100,000","$25,000"
19,573,SEA,,Kevin Santa,SS,22,/,"CO
                    
                    
                    Tampa (FL)","$125,000","$5,000","$120,000"
19,574,STL,,Irving Lopez,2B,22,/,"CO
                    
                    
                    Florida International","$125,000","$3,000","$122,000"
19,575,DET,,Ryan Karstetter,3B,20,/,"JC
                    
                    
                    State JC of Florida","$125,000","$125,000",
19,576,SF,,Frankie Tostado,OF,19,L / L,"JC
                    
                    
                    Oxnard JC (CA)","$125,000","$175,000","-$50,000"
19,577,NYM,,CJ Van Eyk,P,18,/,"HS
                    
                    
                    Steinbrenner HS (FL)","$125,000",Unsigned,
19,578,BAL,,Adam Stauffer,P,18,/,"HS
                    
                    
                    Coatesville HS (PA)","$125,000","$125,000",
19,579,TOR,,Cordell Dunn,3B,18,/,"HS
                    
                    
                    Center Hill HS (MS)","$125,000",Unsigned,
19,580,LAD,,Zach Willeman,RP,21,/,"CO
                    
                    
                    Kent State (OH)","$125,000","$125,000",
19,581,BOS,,Angel Gonzalez,OF,18,/,"HS
                    
                    
                    International Baseball Academy (PR)","$125,000","$75,000","$50,000"
19,582,CLE,,Josh Nashed,P,21,/,"CO
                    
                    
                    San Jose State (CA)","$125,000","$75,000","$50,000"
19,583,WSH,,Jonathan Pryor,OF,23,/,"CO
                    
                    
                    Wake Forest (NC)","$125,000","$2,500","$122,500"
19,584,TEX,,Nick Snyder,RP,21,R / R,"JC
                    
                    
                     Indian River State JC (FL)","$125,000","$40,000","$85,000"
19,585,CHC,,Chris Singleton,OF,21,/,"CO
                    
                    
                    Charleston Southern (SC)","$125,000","$100,000","$25,000"
20,586,MIN,,Tyler Gray,P,20,/,"CO
                    
                    
                    Central Arkansas","$125,000",Unsigned,
20,587,CIN,,Blake Wiggins,3B,21,/,"JC
                    
                    
                    JC of Southern Nevada","$125,000","$50,000","$75,000"
20,588,SD,,Duke Ellis,OF,19,/,"JC
                    
                    
                    Panola JC (TX)","$125,000",Unsigned,
20,589,TB,,Andrew Quezada,P,20,/,"JC
                    
                    
                    Cypress JC (CA)","$125,000",Unsigned,
20,590,ATL,,Justin Smith,OF,21,/,"JC
                    
                    
                    St. Johns River State JC (FL)","$125,000","$125,000",
20,591,OAK,,Osvaldo Berrios,P,17,/,"HS
                    
                    
                    Puerto Rico Baseball Academy (PR)","$125,000","$125,000",
20,592,ARI,,Dominic Miroglio,C,22,R / R,"CO
                    
                    
                    San Francisco (CA)","$125,000","$75,000","$50,000"
20,593,PHI,,Brady Schanuel,P,20,/,"JC
                    
                    
                    Parkland JC (IL)","$125,000",Unsigned,
20,594,MIL,,Austin Rubick,P,19,/,"JC
                    
                    
                    Ventura JC (CA)","$125,000","$115,000","$10,000"
20,595,LAA,,Mitchell Traver,P,23,R / R,"CO
                    
                    
                    Texas Christian","$125,000","$3,000","$122,000"
20,596,COL,,Casey Golden,RF,22,/,"CO
                    
                    
                    North Carolina-Wilmington","$125,000","$10,000","$115,000"
20,597,CHW,,David Cronin,2B,22,/,"CO
                    
                    
                    Illinois-Chicago","$125,000","$15,000","$110,000"
20,598,PIT,,Will Reed,P,21,/,"JC
                    
                    
                    Harford JC (MD)","$125,000","$125,000",
20,599,MIA,,Matt Givin,P,18,R / R,"HS
                    
                    
                    Rock Canyon HS (CO)","$125,000","$458,000","-$333,000"
20,600,KC,,Bryar Johnson,P,17,/,"HS
                    
                    
                    Carolina Forest HS (SC)","$125,000","$125,000",
20,601,HOU,,Hunter Martin,P,22,/,"CO
                    
                    
                    Tennessee","$125,000","$1,000","$124,000"
20,602,NYY,,Ryan Lidge,C,22,S / R,"CO
                    
                    
                    Notre Dame (IN)","$125,000","$10,000","$115,000"
20,603,SEA,,Troy Dixon,C,22,/,"CO
                    
                    
                    St. John's (NY)","$125,000","$5,000","$120,000"
20,604,STL,,Brandon Benson,OF,21,/,"CO
                    
                    
                    Georgia College & State","$125,000","$3,000","$122,000"
20,605,DET,,Dylan Burdeaux,1B,23,/,"CO
                    
                    
                    Southern Mississippi","$125,000","$2,500","$122,500"
20,606,SF,,Keaton Winn,P,19,/,"JC
                    
                    
                    Iowa Western JC","$125,000",Unsigned,
20,607,NYM,,Yadiel Flores,P,17,/,"HS
                    
                    
                    Puerto Rico Baseball Academy (PR)","$125,000","$65,000","$60,000"
20,608,BAL,,Scott Burke,P,23,/,"CO
                    
                    
                    California-Los Angeles","$125,000","$5,000","$120,000"
20,609,TOR,,Tanner Kirwer,OF,21,/,"CO
                    
                    
                    Niagara (NY)","$125,000","$40,000","$85,000"
20,610,LAD,,Donovan Casey,RF,21,R / R,"CO
                    
                    
                    Boston College (MA)","$125,000","$137,500","-$12,500"
20,611,BOS,,David Durden,OF,18,/,"HS
                    
                    
                    Emanuel County Institute (GA)","$125,000","$125,000",
20,612,CLE,,Jonathan Teaney,P,21,/,"CO
                    
                    
                    San Diego (CA)","$125,000","$125,000",
20,613,WSH,,Jake Cousins,SP,23,R / R,"CO
                    
                    
                    Pennsylvania","$125,000","$2,500","$122,500"
20,614,TEX,,Josh Advocate,P,23,/,"CO
                    
                    
                    California State-Long Beach","$125,000","$3,000","$122,000"
20,615,CHC,,Brendan King,P,23,/,Holy Cross,"$125,000","$1,000","$124,000"
21,616,MIN,,Colton Waltner,C,21,/,"CO
                    
                    
                    San Diego (CA)","$125,000","$75,000","$50,000"
21,617,CIN,,Christian Young,P,21,/,"JC
                    
                    
                    Niagara County JC (NY)","$125,000",Unsigned,
21,618,SD,,Greg Lambert,OF,21,/,"CO
                    
                    
                    Southern Illinois","$125,000","$100,000","$25,000"
21,619,TB,,Paul Campbell,RP,21,L / R,"CO
                    
                    
                    Clemson","$125,000","$50,000","$75,000"
21,620,ATL,,Connor Johnstone,RP,22,/,"CO
                    
                    
                    Wake Forest (NC)","$125,000","$10,000","$115,000"
21,621,OAK,,Heath Donica,P,23,/,"CO
                    
                    
                    Sam Houston State (TX)","$125,000","$1,500","$123,500"
21,622,ARI,,Jack Maynard,P,20,/,"CO
                    
                    
                    North Carolina Greensboro","$125,000",Unsigned,
21,623,PHI,,Jakob Hernandez,RP,21,/,"CO
                    
                    
                    Texas","$125,000","$100,000","$25,000"
21,624,MIL,,Dylan File,RP,21,R / R,"CO
                    
                    
                    Dixie State","$125,000","$75,000","$50,000"
21,625,LAA,,Devon Perez,P,21,/,"CO
                    
                    
                    Oklahoma","$125,000",Unsigned,
21,626,COL,,Nate Harris,P,22,/,"CO
                    
                    
                    Louisiana Tech","$125,000","$1,000","$124,000"
21,627,CHW,,John Parke,SP,22,/,"CO
                    
                    
                    South Carolina","$125,000","$30,000","$95,000"
21,628,PIT,,Robbie Glendinning,SS,21,/,"CO
                    
                    
                    Missouri","$125,000","$105,000","$20,000"
21,629,MIA,,Ben Fisher,1B,22,/,"CO
                    
                    
                    Eastern Kentucky","$125,000","$2,000","$123,000"
21,630,KC,,Isaiah Smith,OF,18,/,"HS
                    
                    
                    Battle Ground HS (WA)","$125,000","$125,000",
21,631,HOU,,Chas McCormick,OF,22,R / L,"CO
                    
                    
                    Millersville University (PA)","$125,000","$1,000","$124,000"
21,632,NYY,,Bryan Blanton,P,21,/,"CO
                    
                    
                    Catawba College (NC)","$125,000","$50,000","$75,000"
21,633,SEA,,Connor Hoover,SS,21,/,"CO
                    
                    
                    North Georgia","$125,000","$40,000","$85,000"
21,634,STL,,Jake Dahlberg,P,23,/,"CO
                    
                    
                    Illinois-Chicago","$125,000","$3,000","$122,000"
21,635,DET,,Jordan Pearce,3B,21,/,"CO
                    
                    
                    Nevada-Reno","$125,000","$90,000","$35,000"
21,636,SF,,Logan Baldwin,OF,21,/,"CO
                    
                    
                    Georgia Southern","$125,000","$60,000","$65,000"
21,637,NYM,,Aaron Ford,P,22,/,"CO
                    
                    
                    Tennessee Wesleyan","$125,000","$20,000","$105,000"
21,638,BAL,,Jose Montanez,C,19,/,"HS
                    
                    
                    Colegio Angel David HS (PR)","$125,000","$125,000",
21,639,TOR,,Turner Larkins,P,21,/,"CO
                    
                    
                    Texas A&M","$125,000","$125,000",
21,640,LAD,,Joshua Rivera,SS,18,/,"HS
                    
                    
                    Carlos Beltran Baseball Academy (PR...","$125,000",Unsigned,
21,641,BOS,,Lukas Young,P,20,/,"CO
                    
                    
                    University of Mobile (AL)","$125,000","$40,000","$85,000"
21,642,CLE,,Tyler Friis,2B,21,/,"CO
                    
                    
                    Indiana State","$125,000","$100,000","$25,000"
21,643,WSH,,Leif Strom,P,20,/,"JC
                    
                    
                    Pierce JC (WA)","$125,000","$100,000","$25,000"
21,644,TEX,,Daniel Robert,RP,22,/,"CO
                    
                    
                    Auburn (AL)","$125,000",Unsigned,
21,645,CHC,,Sean Barry,P,22,/,"CO
                    
                    
                    San Diego (CA)","$125,000","$5,000","$120,000"
22,646,MIN,,Christian Broussard,P,20,/,"CO
                    
                    
                    California State-Los Angeles","$125,000","$40,000","$85,000"
22,647,CIN,,Justin Bellinger,1B,21,/,"CO
                    
                    
                    Duke (NC)","$125,000","$125,000",
22,648,SD,,Jake Lyons,P,18,/,"JC
                    
                    
                    Weatherford JC (TX)","$125,000",Unsigned,
22,649,TB,,Alex Valverde,RP,20,R / R,"JC
                    
                    
                    Miami Dade JC (FL)","$125,000","$272,500","-$147,500"
22,650,ATL,,Justin Morhardt,C,23,S / R,"CO
                    
                    
                    Bryan College (TN)","$125,000","$10,000","$115,000"
22,651,OAK,,Bryce Conley,SP,22,/,"CO
                    
                    
                    Georgia State","$125,000","$1,500","$123,500"
22,652,ARI,,Cole Stapler,P,22,/,"CO
                    
                    
                    Nicholls State (LA)","$125,000","$2,500","$122,500"
22,653,PHI,,Brian Mims,2B,21,/,"CO
                    
                    
                    North Carolina-Wilmington","$125,000","$100,000","$25,000"
22,654,MIL,,Brandon Presley,P,20,/,"JC
                    
                    
                    Florida SouthWestern State JC","$125,000","$50,000","$75,000"
22,655,LAA,,James Ziemba,P,22,/,"CO
                    
                    
                    Duke (NC)","$125,000","$50,000","$75,000"
22,656,COL,,Daniel Jipping,OF,21,/,"CO
                    
                    
                    Central Michigan","$125,000","$75,000","$50,000"
22,657,CHW,,Joey Benitez,P,22,/,"CO
                    
                    
                    South Carolina-Aiken","$125,000","$2,500","$122,500"
22,658,PIT,,Brett Pope,SS,21,/,"CO
                    
                    
                    Western Carolina (NC)","$125,000","$80,000","$45,000"
22,659,MIA,,J.D. Osborne,1B,22,/,"CO
                    
                    
                    Tampa (FL)","$125,000","$2,000","$123,000"
22,660,KC,,Josh Mitchell,P,22,R / L,"CO
                    
                    
                    Pittsburgh (PA)","$125,000","$25,000","$100,000"
22,661,HOU,,Patrick Mathis,OF,21,/,"CO
                    
                    
                    Texas","$125,000","$100,000","$25,000"
22,662,NYY,,Janson Junk,RP,21,R / R,"CO
                    
                    
                    Seattle (WA)","$125,000","$125,000",
22,663,SEA,,Johnny Adams,SS,22,/,"CO
                    
                    
                    Boston College (MA)","$125,000","$5,000","$120,000"
22,664,STL,,Kevin Hamann,P,23,/,"CO
                    
                    
                    Lewis-Clark State (ID)","$125,000","$3,000","$122,000"
22,665,DET,,Colby Bortles,3B,22,/,"CO
                    
                    
                    Mississippi","$125,000","$1,500","$123,500"
22,666,SF,,Greg Jacknewitz,P,22,/,"CO
                    
                    
                    Xavier (OH)","$125,000","$2,500","$122,500"
22,667,NYM,,Josh Payne,P,22,/,"CO
                    
                    
                    West Texas A&M","$125,000","$10,000","$115,000"
22,668,BAL,,Luke Ringhofer,C,21,/,"CO
                    
                    
                    South Dakota State","$125,000","$125,000",
22,669,TOR,,Gunner Halter,SS,19,/,"JC
                    
                    
                    Seminole State JC (OK)","$125,000",Unsigned,
22,670,LAD,,Justin Hoyt,P,22,/,"CO
                    
                    
                    Jacksonville State (AL)","$125,000","$50,000","$75,000"
22,671,BOS,,Hunter Haworth,P,20,/,"CO
                    
                    
                    California State-Chico","$125,000","$85,000","$40,000"
22,672,CLE,,Clark Scolamiero,OF,21,/,"CO
                    
                    
                    North Greenville","$125,000","$75,000","$50,000"
22,673,WSH,,Nelson Galindez,P,18,/,"HS
                    
                    
                    Haines City HS (FL)","$125,000","$125,000",
22,674,TEX,,Kyle Keith,P,22,/,"JC
                    
                    
                    Lane JC (OR)","$125,000","$50,000","$75,000"
22,675,CHC,,Skyler Messinger,3B,18,/,"HS
                    
                    
                    Niwot HS (CO)","$125,000",Unsigned,
23,676,MIN,,Jared Finkel,P,21,/,"CO
                    
                    
                    Iona","$125,000","$35,000","$90,000"
23,677,CIN,,Adrian Chacon,P,22,/,"CO
                    
                    
                    Tampa (FL)","$125,000","$2,000","$123,000"
23,678,SD,,Luis Roman,3B,22,/,"CO
                    
                    
                    Texas Wesleyan","$125,000","$5,000","$120,000"
23,679,TB,,Zack Mozingo,P,23,/,"CO
                    
                    
                    Mount Olive (NC)","$125,000","$3,000","$122,000"
23,680,ATL,,Troy Conyers,P,23,/,"CO
                    
                    
                    San Diego (CA)","$125,000","$10,000","$115,000"
23,681,OAK,,Malik Jones,P,21,/,"CO
                    
                    
                    Missouri Baptist","$125,000","$5,000","$120,000"
23,682,ARI,,Matt Peacock,P,23,R / R,"CO
                    
                    
                    South Alabama","$125,000","$2,500","$122,500"
23,683,PHI,,Shane Drohan,P,18,/,"HS
                    
                    
                    Cardinal Newman HS (FL)","$125,000",Unsigned,
23,684,MIL,,Cam Robinson,RP,17,R / R,"HS
                    
                    
                    University HS (FL)","$125,000","$125,000",
23,685,LAA,,Zac Ryan,P,23,/,"CO
                    
                    
                    Georgia Tech","$125,000","$3,000","$122,000"
