Round,Pick,Team,,Player,Pos,Age,B/T,Pre-Draft Team,Slotted Bonus,Signed Bonus,+/- Diff
15,441,STL,,Sam Brodersen,P,22,R / R,"CO
                    
                    
                    Louisiana Tech","$150,000","$150,000",
15,442,LAA,,Bailan Caraballo,OF,18,R / R,"HS
                    
                    
                    Reborn Christian Academy (FL)","$150,000","$150,000",
15,443,NYM,,Owen Woodward,P,22,R / R,"CO
                    
                    
                    Houston (TX)","$150,000","$150,000",
15,444,PIT,,Ethan Lege,3B,23,R / R,"CO
                    
                    
                    Mississippi","$150,000","$25,000","$125,000"
15,445,CLE,,Conner Whittaker,P,21,R / R,"CO
                    
                    
                    Florida State","$150,000","$150,000",
15,446,DET,,Zach MacDonald,OF,20,R / R,"CO
                    
                    
                    Miami (OH)","$150,000","$150,000",
15,447,BOS,,Joey Gartrell,P,21,R / R,"CO
                    
                    
                    Portland (OR)","$150,000","$150,000",
15,448,SF,,Evan Gray,P,23,R / R,"CO
                    
                    
                    St. Louis (MO)","$150,000","$25,000","$125,000"
15,449,CIN,,Jordan Little,P,21,L / R,"CO
                    
                    
                    Virginia Tech","$150,000","$150,000",
15,450,SD,,Tanner Smith,P,21,R / R,"CO
                    
                    
                    Harvard (MA)","$150,000","$150,000",
15,451,NYY,,Marshall Toole,OF,21,L / R,"CO
                    
                    
                    Wofford (SC)","$150,000","$150,000",
15,452,CHC,,Hayden Frank,P,21,R / L,"CO
                    
                    
                    Lipscomb (TN)","$150,000","$150,000",
15,453,SEA,,Thomas Higgins Jr.,P,21,R / R,"CO
                    
                    
                    Georgia Southern","$150,000","$150,000",
15,454,MIA,,Coen Niclai,C,18,R / R,"HS
                    
                    
                    Robert Service HS (AK)","$150,000",Unsigned,
15,455,MIL,,Travis Smith,P,21,R / R,"CO
                    
                    
                    Kentucky","$150,000","$462,500","-$312,500"
15,456,TB,,Derek Datil,OF,18,L / L,"HS
                    
                    
                    Antonio Luchetti (PR)","$150,000","$150,000",
15,457,TOR,,Jonathan Todd,P,22,L / R,"CO
                    
                    
                    Western Carolina (NC)","$150,000","$5,000","$145,000"
15,458,MIN,,Cole Peschl,P,21,R / R,"CO
                    
                    
                    Campbell (NC)","$150,000","$150,000",
15,459,BAL,,Carter Rustad,P,23,R / R,"CO
                    
                    
                    Missouri","$150,000","$50,000","$100,000"
15,460,LAD,,Erik Parker,SS,18,R / R,"HS
                    
                    
                    North Gwinnett HS (GA)","$150,000",Unsigned,
15,461,ATL,,Owen Carey,OF,17,L / L,"HS
                    
                    
                    Londonderry HS (NH)","$150,000","$150,000",
15,462,PHI,,Luke Gabrysh,P,21,R / R,"CO
                    
                    
                    Saint Joseph's (PA)","$150,000","$100,000","$50,000"
15,463,HOU,,Drew Vogel,SS,22,R / R,"CO
                    
                    
                    Murray State (KY)","$150,000","$130,000","$20,000"
15,464,ARI,,Rocco Reid,P,21,R / L,"CO
                    
                    
                    Clemson (SC)","$150,000","$150,000",
15,465,TEX,,Brooks Fowler,P,21,R / R,"CO
                    
                    
                    Oral Roberts (OK)","$150,000","$150,000",
16,466,OAK,,Connor Spencer,P,23,R / R,"CO
                    
                    
                    Mississippi","$150,000",Unsigned,
16,467,KC,,Andrew Morones,P,23,R / R,"CO
                    
                    
                    California State-Fullerton","$150,000","$50,000","$100,000"
16,468,COL,,Kevin Fitzer,1B,22,R / R,"CO
                    
                    
                    California State-Northridge","$150,000","$100,000","$50,000"
16,469,CHW,,T.J. McCants,OF,23,L / R,"CO
                    
                    
                    Alabama","$150,000","$75,000","$75,000"
16,470,WSH,,Nolan Hughes,P,22,L / L,"CO
                    
                    
                    Xavier (OH)","$150,000","$150,000",
16,471,STL,,Deniel Ortiz,3B,19,R / R,"JC
                    
                    
                    Walters State JC (TN)","$150,000","$200,000","-$50,000"
16,472,LAA,,Will Gervase,P,22,L / L,"CO
                    
                    
                    Wake Forest (NC)","$150,000","$150,000",
16,473,NYM,,Josh Blum,P,21,R / R,"CO
                    
                    
                    Southern California","$150,000","$150,000",
16,474,PIT,,Brian Curley,P,21,R / R,Virginia Commonwealth,"$150,000",Unsigned,
16,475,CLE,,Jacob Remily,P,18,R / R,"HS
                    
                    
                    Maryknoll HS (HI)","$150,000","$150,000",
16,476,DET,,Anson Seibert,P,19,L / R,"HS
                    
                    
                    Blue Valley Southwest HS (KS)","$150,000",Unsigned,
16,477,BOS,,Griffin Kilander,P,21,R / R,"CO
                    
                    
                    Wayne State (MI)","$150,000","$60,000","$90,000"
16,478,SF,,Tyler Switalski,P,21,R / L,"CO
                    
                    
                    West Virginia","$150,000","$162,500","-$12,500"
16,479,CIN,,Jimmy Romano,P,21,R / R,"CO
                    
                    
                    Duke (NC)","$150,000","$150,000",
16,480,SD,,Kasen Wells,OF,20,L / R,"JC
                    
                    
                    Weatherford JC (TX)","$150,000","$150,000",
16,481,NYY,,Xavier Rivas,P,22,L / L,"CO
                    
                    
                    Mississippi","$150,000","$150,000",
16,482,CHC,,Christian Gordon,P,23,R / L,"CO
                    
                    
                    Virginia Commonwealth","$150,000","$90,000","$60,000"
16,483,SEA,,Wyatt Lunsford-Shenkman,P,21,R / R,"CO
                    
                    
                    East Carolina (NC)","$150,000","$150,000",
16,484,MIA,,Eric Rataczak,1B,23,L / R,"CO
                    
                    
                    Niagara (NY)","$150,000","$75,000","$75,000"
16,485,MIL,,Jayden Dubanewicz,P,18,R / R,"HS
                    
                    
                    Stoneman Douglas HS (FL)","$150,000","$665,000","-$515,000"
16,486,TB,,Brady Marget,1B,21,L / R,"CO
                    
                    
                    Tulane (LA)","$150,000","$125,000","$25,000"
16,487,TOR,,Colby Martin,P,23,R / R,"CO
                    
                    
                    Southeastern (FL)","$150,000","$75,000","$75,000"
16,488,MIN,,Aidan Haugh,P,21,R / R,"CO
                    
                    
                    North Carolina","$150,000",Unsigned,
16,489,BAL,,Nate George,OF,18,R / R,"HS
                    
                    
                    Minooka Community HS (IL)","$150,000","$455,000","-$305,000"
16,490,LAD,,Evan Shaw,P,23,L / L,"CO
                    
                    
                    Kansas","$150,000","$122,500","$27,500"
16,491,ATL,,Titus Dumitru,OF,21,R / R,"CO
                    
                    
                    New Mexico State","$150,000","$150,000",
16,492,PHI,,Eli Trop,P,22,R / R,"CO
                    
                    
                    Pennsylvania","$150,000","$100,000","$50,000"
16,493,HOU,,Bryce Mayer,P,22,R / R,"CO
                    
                    
                    Missouri","$150,000","$175,812","-$25,812"
16,494,ARI,,Dawson Brown,P,23,R / R,"CO
                    
                    
                    Georgia Tech","$150,000","$50,000","$100,000"
16,495,TEX,,Eric Loomis,P,22,R / R,"CO
                    
                    
                    Missouri State","$150,000","$150,000",
17,496,OAK,,Aidan Layton,P,22,R / R,"CO
                    
                    
                    Seton Hill (PA)","$150,000","$25,000","$125,000"
17,497,KC,,Dane Burns,P,19,R / L,"HS
                    
                    
                    No School","$150,000",Unsigned,
17,498,COL,,Nolan Clifford,SS,22,L / R,"CO
                    
                    
                    Creighton (NE)","$150,000","$50,000","$100,000"
17,499,CHW,,Lyle Miller-Green,TWP,23,R / R,"CO
                    
                    
                    Austin Peay State (TN)","$150,000","$25,000","$125,000"
17,500,WSH,,Gavin Bruni,P,21,L / L,"CO
                    
                    
                    Ohio State","$150,000","$150,000",
17,501,STL,,Brandt Thompson,P,22,R / R,"CO
                    
                    
                    Missouri State","$150,000","$10,000","$140,000"
17,502,LAA,,Lucas Ramirez,OF,18,L / R,"HS
                    
                    
                    American Heritage HS (FL)","$150,000","$150,000",
17,503,NYM,,Jacoby Long,OF,22,R / R,"CO
                    
                    
                    Miami (FL)","$150,000","$150,000",
17,504,PIT,,Andrew Patrick,OF,21,R / R,"CO
                    
                    
                    Wright State (OH)","$150,000","$150,000",
17,505,CLE,,Logan McGuire,P,21,R / R,"CO
                    
                    
                    Georgia Tech","$150,000","$150,000",
17,506,DET,,Gabriel Rosado,C,18,L / R,"HS
                    
                    
                    Carlos Beltran Baseball Academy (PR...","$150,000","$150,000",
17,507,BOS,,Yan Cruz,OF,17,L / L,"HS
                    
                    
                    Academia Presbiteriana HS (PR)","$150,000","$150,000",
17,508,SF,,Hunter Dryden,P,22,R / R,"CO
                    
                    
                    Whitworth (WA)","$150,000","$50,000","$100,000"
17,509,CIN,,Trent Hodgdon,P,21,R / R,"CO
                    
                    
                    South Carolina-Upstate","$150,000","$150,000",
17,510,SD,,Ryan Jackson,SS,22,R / R,"CO
                    
                    
                    Southern California","$150,000","$100,000","$50,000"
17,511,NYY,,JoJo Jackson,OF,21,S / L,"CO
                    
                    
                    Georgia State","$150,000","$150,000",
17,512,CHC,,Ben Johnson,P,22,R / R,"CO
                    
                    
                    Georgia Southern","$150,000","$50,000","$100,000"
17,513,SEA,,Harrison Kreiling,P,22,R / R,"CO
                    
                    
                    Nebraska-Omaha","$150,000","$50,000","$100,000"
17,514,MIA,,Micah McDowell,OF,23,L / R,"CO
                    
                    
                    Oregon State","$150,000","$100,000","$50,000"
17,515,MIL,,Cooper Malamazian,SS,18,R / R,"HS
                    
                    
                    Nazareth Academy (IL)","$150,000",Unsigned,
17,516,TB,,Andres Galan,P,21,R / R,"CO
                    
                    
                    California","$150,000","$180,000","-$30,000"
17,517,TOR,,Gavin Smith,SS,18,R / R,"HS
                    
                    
                    Valley Christian HS (AZ)","$150,000","$200,000","-$50,000"
17,518,MIN,,Jay Thomason,3B,22,L / R,"CO
                    
                    
                    Air Force (CO)","$150,000","$50,000","$100,000"
17,519,BAL,,Iziah Salinas,P,19,L / L,"JC
                    
                    
                    Cowley County JC (KS)","$150,000","$150,000",
17,520,LAD,,Jackson Nicklaus,SS,21,L / R,"CO
                    
                    
                    Oklahoma","$150,000","$147,500","$2,500"
17,521,ATL,,Jacob Shafer,P,22,R / R,"CO
                    
                    
                    North Carolina-Wilmington","$150,000","$75,000","$75,000"
17,522,PHI,,Ryan Degges,P,21,R / R,"CO
                    
                    
                    North Carolina-Charlotte","$150,000","$150,000",
17,523,HOU,,Ethan Wagner,OF,18,R / R,"HS
                    
                    
                    P27 Academy (SC)","$150,000","$150,000",
17,524,ARI,,Drake Frize,P,23,L / R,"CO
                    
                    
                    San Diego (CA)","$150,000",Unsigned,
17,525,TEX,,Joey Danielson,P,23,R / R,"CO
                    
                    
                    North Dakota State","$150,000","$25,000","$125,000"
18,526,OAK,,Tucker Novotny,P,21,R / L,"CO
                    
                    
                    Minnesota","$150,000","$125,000","$25,000"
18,527,KC,,Corey Cousin,OF,17,R / R,"HS
                    
                    
                    Slidell HS (LA)","$150,000","$347,500","-$197,500"
18,528,COL,,Tyler Hampu,P,22,R / R,"CO
                    
                    
                    Austin Peay State (TN)","$150,000","$50,000","$100,000"
18,529,CHW,,Liam Paddack,P,20,L / L,"CO
                    
                    
                    Gonzaga (WA)","$150,000","$172,500","-$22,500"
18,530,WSH,,Teo Banks,OF,21,R / R,"CO
                    
                    
                    Tulane (LA)","$150,000","$150,000",
18,531,STL,,Christian Martin,SS,21,L / R,"CO
                    
                    
                    Virginia Tech","$150,000","$150,000",
18,532,LAA,,David Mershon,SS,21,S / R,"CO
                    
                    
                    Mississippi State","$150,000","$405,000","-$255,000"
18,533,NYM,,Jace Hampson,P,18,L / R,"HS
                    
                    
                    Lynnwood HS (WA)","$150,000","$150,000",
18,534,PIT,,Jake Shirk,P,22,R / R,"CO
                    
                    
                    Wright State (OH)","$150,000","$25,000","$125,000"
18,535,CLE,,Izaak Martinez,P,22,L / L,"CO
                    
                    
                    California-San Diego","$150,000","$25,000","$125,000"
18,536,DET,,Bryce Alewine,P,19,R / R,"JC
                    
                    
                    Southern Union State JC (AL)","$150,000","$150,000",
18,537,BOS,,Cole Tolbert,P,21,R / R,"CO
                    
                    
                    Mississippi","$150,000","$50,000","$100,000"
18,538,SF,,Ryan Slater,P,22,R / R,"CO
                    
                    
                    Florida","$150,000","$125,000","$25,000"
18,539,CIN,,Jalen Hairston,3B,20,L / R,"JC
                    
                    
                    State JC of Florida","$150,000","$297,500","-$147,500"
18,540,SD,,Victor Figueroa,1B,20,L / R,"JC
                    
                    
                    Florida SouthWestern State JC","$150,000","$150,000",
18,541,NYY,,Gus Hughes,P,22,R / R,"CO
                    
                    
                    High Point (NC)","$150,000","$50,000","$100,000"
18,542,CHC,,Thomas Mangus,P,21,R / R,"JC
                    
                    
                    Navarro JC (TX)","$150,000","$220,000","-$70,000"
18,543,SEA,,Matt Tiberia,P,22,R / R,"CO
                    
                    
                    Lynn (FL)","$150,000","$100,000","$50,000"
18,544,MIA,,Nate Payne,P,18,L / L,"HS
                    
                    
                    Central Dauphin HS (PA)","$150,000","$235,000","-$85,000"
18,545,MIL,,Tyler Renz,P,17,R / R,"HS
                    
                    
                    Fox Lane HS (NY)","$150,000","$850,000","-$700,000"
18,546,TB,,Dominic Niman,P,23,L / L,"CO
                    
                    
                    Kentucky","$150,000","$50,000","$100,000"
18,547,TOR,,Holden Wilkerson,P,21,R / R,"CO
                    
                    
                    Virginia Military Institute","$150,000","$150,000",
18,548,MIN,,Michael Ross,P,22,L / R,"CO
                    
                    
                    Samford (AL)","$150,000","$150,000",
18,549,BAL,,Michael Caldon,P,21,R / R,"CO
                    
                    
                    Felician (NJ)","$150,000","$100,000","$50,000"
18,550,LAD,,Isaac Ayon,P,22,R / R,"CO
                    
                    
                    Oregon","$150,000","$147,500","$2,500"
18,551,ATL,,Jake Steels,OF,22,R / R,"CO
                    
                    
                    Cal Poly-San Luis Obispo","$150,000","$75,000","$75,000"
18,552,PHI,,Kevin Warunek,P,21,L / L,"CO
                    
                    
                    Longwood (VA)","$150,000","$150,000",
18,553,HOU,,Grant Burleson,P,21,R / R,"CO
                    
                    
                    Western Kentucky","$150,000","$125,000","$25,000"
18,554,ARI,,Jackson Hotchkiss,OF,18,R / R,"HS
                    
                    
                    Battle Ground HS (WA)","$150,000",Unsigned,
18,555,TEX,,Kadyn Leon,P,18,R / R,"HS
                    
                    
                    Lake Travis HS (TX)","$150,000",Unsigned,
19,556,OAK,,Gunner Gouldsmith,SS,22,S / R,"CO
                    
                    
                    Sacramento State (CA)","$150,000","$20,000","$130,000"
19,557,KC,,Dash Albus,P,21,L / L,"CO
                    
                    
                    Abilene Christian (TX)","$150,000","$150,000",
19,558,COL,,Nathan Blasick,P,23,L / R,"CO
                    
                    
                    New Orleans (LA)","$150,000","$50,000","$100,000"
19,559,CHW,,Nick Pinto,P,24,L / L,"CO
                    
                    
                    California-Irvine","$150,000","$25,000","$125,000"
19,560,WSH,,Ryan Minckler,P,21,R / R,"CO
                    
                    
                    Niagara (NY)","$150,000","$150,000",
19,561,STL,,Brendan Lawson,SS,18,L / R,"HS
                    
                    
                    P27 Academy (SC)","$150,000",Unsigned,
19,562,LAA,,Connor Gatwood,P,18,R / R,"HS
                    
                    
                    Baker HS (AL)","$150,000",Unsigned,
19,563,NYM,,Frank Elissalt,P,22,S / R,"CO
                    
                    
                    Nova Southeastern (FL)","$150,000","$50,000","$100,000"
19,564,PIT,,Joe Vogatsky,P,22,R / R,"CO
                    
                    
                    James Madison (VA)","$150,000","$25,000","$125,000"
19,565,CLE,,Cam Schuelke,P,22,R / R,"CO
                    
                    
                    Mississippi State","$150,000","$55,000","$95,000"
19,566,DET,,Chase Davis,P,17,L / L,"HS
                    
                    
                    Leon HS (FL)","$150,000",Unsigned,
19,567,BOS,,D'Angelo Ortiz,3B,20,R / R,"JC
                    
                    
                    Miami Dade JC-Kendall (FL)","$150,000","$150,000",
19,568,SF,,Ryan Ure,RP,21,R / L,"CO
                    
                    
                    Oklahoma State","$150,000",Unsigned,
19,569,CIN,,Owen Pote,P,18,R / R,HS,"$150,000",Unsigned,
19,570,SD,,Vicarte Domingo,P,21,R / R,"CO
                    
                    
                    British Columbia (B.C.)","$150,000","$50,000","$100,000"
19,571,NYY,,Brandon Decker,P,22,R / R,"CO
                    
                    
                    Oakland (MI)","$150,000","$50,000","$100,000"
19,572,CHC,,Owen Ayers,C,23,S / R,"CO
                    
                    
                    Marshall (WV)","$150,000","$50,000","$100,000"
19,573,SEA,,Brian Walters,P,21,R / R,"CO
                    
                    
                    Miami (FL)","$150,000",Unsigned,
19,574,MIA,,Luke Lashutka,P,22,R / R,"CO
                    
                    
                    Saint Leo (FL)","$150,000","$10,000","$140,000"
19,575,MIL,,Noah Wech,P,18,R / R,"HS
                    
                    
                    Manitowoc Lincoln HS (WI)","$150,000",Unsigned,
19,576,TB,,Tony Santa Maria,3B,22,R / R,"CO
                    
                    
                    Rutgers (NJ)","$150,000","$50,000","$100,000"
19,577,TOR,,Bub Terrell,1B,18,L / L,"HS
                    
                    
                    Thompson HS (AL)","$150,000",Unsigned,
19,578,MIN,,Logan Whitaker,P,24,R / R,"CO
                    
                    
                    North Carolina State","$150,000","$10,000","$140,000"
19,579,BAL,,Braylon Whitaker,OF,18,L / L,"HS
                    
                    
                    Cox Mill HS (NC)","$150,000","$150,000",
19,580,LAD,,Chase Williams,OF,18,S / R,"JC
                    
                    
                    Northwest Florida State JC","$150,000",Unsigned,
19,581,ATL,,Dalton McIntyre,OF,21,L / L,"CO
                    
                    
                    Southern Mississippi","$150,000","$100,000","$50,000"
19,582,PHI,,Erik Ritchie,P,21,L / L,"CO
                    
                    
                    East Carolina (NC)","$150,000","$112,000","$38,000"
19,583,HOU,,Twine Palmer,P,19,R / R,"JC
                    
                    
                    Connors State JC (OK)","$150,000","$197,500","-$47,500"
19,584,ARI,,Tyler Bayer,P,18,S / R,"HS
                    
                    
                    South Forsyth HS (GA)","$150,000",Unsigned,
19,585,TEX,,Cade Obermueller,P,20,L / L,"CO
                    
                    
                    Iowa","$150,000",Unsigned,
20,586,OAK,,Dylan Volantis,P,18,L / L,"HS
                    
                    
                    Westlake HS (CA)","$150,000",Unsigned,
20,587,KC,,Carter Frederick,OF,22,R / R,"CO
                    
                    
                    Oklahoma","$150,000","$150,000",
20,588,COL,,Hunter Omlid,P,24,R / R,"CO
                    
                    
                    Arizona State","$150,000","$50,000","$100,000"
20,589,CHW,,Myles Bailey,1B,19,L / R,"HS
                    
                    
                    Lincoln HS (FL)","$150,000",Unsigned,
20,590,WSH,,Colby Shelton,3B,21,L / R,"CO
                    
                    
                    Florida","$150,000",Unsigned,
20,591,STL,,Owen Rice,P,21,L / L,"CO
                    
                    
                    Milwaukee (WI)","$150,000","$150,000",
20,592,LAA,,Zachary Redner,P,19,L / R,"JC
                    
                    
                    Hillsborough JC (FL)","$150,000","$150,000",
20,593,NYM,,Adam Haight,SS,18,R / R,"HS
                    
                    
                    Cedar Park Christian HS (WA)","$150,000",Unsigned,
20,594,PIT,,Taylor Penn,P,18,R / R,"HS
                    
                    
                    Woodford County HS (KY)","$150,000",Unsigned,
20,595,CLE,,Cam Walty,P,22,R / R,"CO
                    
                    
                    Arizona","$150,000","$50,000","$100,000"
20,596,DET,,Dawson Price,P,19,R / R,"JC
                    
                    
                    Eastern Oklahoma State JC","$150,000","$150,000",
20,597,BOS,,Ben Hansen,P,22,R / R,"CO
                    
                    
                    Brigham Young (UT)","$150,000","$50,000","$100,000"
20,598,SF,,Fernando Gonzalez,C,22,R / R,"CO
                    
                    
                    Georgia","$150,000","$35,000","$115,000"
20,599,CIN,,Mason Russell,P,18,S / L,"HS
                    
                    
                    Casteel HS (AZ)","$150,000",Unsigned,
20,600,SD,,Chase Fralick,C,18,L / R,"HS
                    
                    
                    McIntosh HS (GA)","$150,000",Unsigned,
20,601,NYY,,Cole Royer,P,18,R / R,"HS
                    
                    
                    Pierce County HS (GA)","$150,000",Unsigned,
20,602,CHC,,Brayden Risedorph,P,20,R / R,"CO
                    
                    
                    Indiana","$150,000","$150,000",
20,603,SEA,,Ryan Picollo,OF,22,R / R,"CO
                    
                    
                    Saint Joseph's (PA)","$150,000","$10,000","$140,000"
20,604,MIA,,Chase Centala,P,22,R / R,"CO
                    
                    
                    Central Florida","$150,000","$50,000","$100,000"
20,605,MIL,,Henry Brummel,P,18,R / R,"HS
                    
                    
                    Pontiac Township HS (IL)","$150,000",Unsigned,
20,606,TB,,Kaleb Corbett,P,22,R / R,"CO
                    
                    
                    Louisville (KY)","$150,000","$20,000","$130,000"
20,607,TOR,,Bryce Martin-Grudzielanek,SS,21,R / R,California-San Diego,"$150,000",Unsigned,
20,608,MIN,,Merit Jones,P,20,R / R,"CO
                    
                    
                    Utah","$150,000",Unsigned,
20,609,BAL,,Evan Yates,P,21,R / R,"CO
                    
                    
                    California State-Fullerton","$150,000","$150,000",
20,610,LAD,,Hunter Elliott,P,21,L / L,"CO
                    
                    
                    Mississippi","$150,000",Unsigned,
20,611,ATL,,Eric Hartman,OF,18,L / R,"HS
                    
                    
                    Holy Trinity Academy (AB)","$150,000","$337,500","-$187,500"
20,612,PHI,,Kyler Carmack,P,21,R / R,"CO
                    
                    
                    Mississippi","$150,000","$125,000","$25,000"
20,613,HOU,,Ky McGary,OF,18,R / R,"HS
                    
                    
                    Sandra Day O'Connor HS (AZ)","$150,000",Unsigned,
20,614,ARI,,Hunter Carns,C,19,R / R,"HS
                    
                    
                    First Coast HS (FL)","$150,000",Unsigned,
20,615,TEX,,Mac Rose,C,20,L / R,"JC
                    
                    
                    McLennan JC (TX)","$150,000",Unsigned,
